,Topic,Question,Correct
1176,Religion and Spirituality,The holy book of Christianity is the Quran.,False.
1177,Religion and Spirituality,Hanukkah is a holiday celebrated in Judaism.,True.
1178,Religion and Spirituality,Allah is the Islamic word for God.,True.
1179,Religion and Spirituality,The Bible is the holy book in Christianity.,True.
1180,Religion and Spirituality,Hinduism is the oldest religion in the world.,False.
1181,Religion and Spirituality,The cross is a symbol of Christianity.,True.
1182,Religion and Spirituality,Friday is the holy day for Muslims.,True.
1183,Religion and Spirituality,Buddha is a god in Buddhism.,False.
1184,Religion and Spirituality,Buddhists go to church to pray.,False.
1185,Religion and Spirituality,Hindus believe in many gods and goddesses.,True.
1186,Religion and Spirituality,"Abraham is a prophet in Judaism, Christianity, and Islam.",True.
1187,Religion and Spirituality,Muslims believe in heaven and hell.,True.
1188,Religion and Spirituality,Christianity is the most practiced religion in the world.,False.
1189,Religion and Spirituality,The Dalai Lama is the leader of Buddhism.,True.
1190,Religion and Spirituality,The Torah is the holy book in Christianity.,False.
1191,Religion and Spirituality,Hindus do not believe in reincarnation.,False.
1192,Religion and Spirituality,Muslims pray five times a day.,True.
1193,Religion and Spirituality,The Star of David is a symbol of Judaism.,True.
1194,Religion and Spirituality,"Christianity is monotheistic, meaning they believe in one God.",True.
1195,Religion and Spirituality,Muslims follow the teachings of the prophet Muhammad.,True.
1196,Religion and Spirituality,Buddhism originated in India.,True.
1197,Religion and Spirituality,"Hinduism is polytheistic, meaning they believe in many gods.",True.
1198,Religion and Spirituality,Christians celebrate Christmas to commemorate the birth of Jesus.,True.
1199,Religion and Spirituality,Om is a sacred sound and spiritual icon in Hinduism.,True.
1200,Religion and Spirituality,Atheists believe in a higher power.,False.
1201,Religion and Spirituality,"Shiva, Vishnu, and Brahma are important gods in Hinduism.",True.
1202,Religion and Spirituality,Jesus is considered a prophet in Islam.,True.
1203,Religion and Spirituality,"Moses is a prophet in Christianity, Judaism, and Islam.",True.
1204,Religion and Spirituality,Muslims fast during the holy month of Ramadan.,True.
1205,Religion and Spirituality,Hinduism is the third-largest religion in the world.,True.
1206,Religion and Spirituality,Christianity began in the Middle East.,True.
1207,Religion and Spirituality,Buddhists believe in the Four Noble Truths.,True.
1208,Religion and Spirituality,Islam is the second-largest religion in the world.,True.
1209,Religion and Spirituality,Hanuman is a god in Hinduism.,True.
1210,Religion and Spirituality,Christians attend church on Sundays.,True.
1211,Religion and Spirituality,Hinduism does not have a single founder.,True.
1212,Religion and Spirituality,The holy city of Islam is Jerusalem.,False.
1213,Religion and Spirituality,"Christians believe in the Holy Trinity – the Father, the Son, and the Holy Spirit.",True.
1214,Religion and Spirituality,Jews celebrate Passover to remember the exodus from Egypt.,True.
1215,Religion and Spirituality,Muslims believe that the Prophet Muhammad is the final prophet of God.,True.
1216,Religion and Spirituality,Christians believe in the resurrection of Jesus.,True.
1217,Religion and Spirituality,Nirvana is the ultimate goal of Buddhism.,True.
1218,Religion and Spirituality,"Islam means ""submission to God"" in Arabic.",True.
1219,Religion and Spirituality,The Swastika is a symbol of peace and harmony in Hinduism.,True.
1220,Religion and Spirituality,"Christianity has various denominations, such as Catholic, Protestant, and Orthodox.",True.
1221,Religion and Spirituality,Karma is the concept of good and bad deeds in Hinduism and Buddhism.,True.
1222,Religion and Spirituality,The Western Wall is the holiest site for Jews.,True.
1223,Famous Personalities,John F. Kennedy was the first president of the United States.,False
1224,Famous Personalities,Beyoncé is a popular singer.,True
1225,Famous Personalities,George Washington was the first president of the United States.,True
1226,Famous Personalities,Lady Gaga is a famous politician.,False
1227,Famous Personalities,The Beatles were a famous band from the 1960s.,True
1228,Famous Personalities,Abraham Lincoln was an actor.,False
1229,Famous Personalities,Michael Jordan is a well-known basketball player.,True
1230,Famous Personalities,Cleopatra was a famous queen of Egypt.,True
1231,Famous Personalities,Walt Disney was a famous painter.,False
1232,Famous Personalities,Albert Einstein was a famous scientist.,True
1233,Famous Personalities,Elvis Presley was a famous actor.,False
1234,Famous Personalities,Neil Armstrong was the first person to walk on the moon.,True
1235,Famous Personalities,Amelia Earhart was a famous astronaut.,False
1236,Famous Personalities,Oprah Winfrey is a popular talk show host.,True
1237,Famous Personalities,Spongebob Squarepants is a real person.,False
1238,Famous Personalities,Martin Luther King Jr. was a civil rights leader.,True
1239,Famous Personalities,The Hulk is a fictional superhero.,True
1240,Famous Personalities,Barack Obama was the first African American president of the United States.,True
1241,Famous Personalities,William Shakespeare was a famous painter.,False
1242,Famous Personalities,Harry Potter is a real person.,False
1243,Famous Personalities,Pablo Picasso was a famous artist.,True
1244,Famous Personalities,Alexander Graham Bell invented the telephone.,True
1245,Famous Personalities,Mother Teresa was a famous humanitarian.,True
1246,Famous Personalities,LeBron James is a famous soccer player.,False
1247,Famous Personalities,Mark Zuckerberg is the founder of Facebook.,True
1248,Famous Personalities,Florence Nightingale was a famous singer.,False
1249,Famous Personalities,George W. Bush was the first president of the United States.,False
1250,Famous Personalities,Albert Camus was a famous philosopher.,True
1251,Famous Personalities,Beyoncé is a famous cartoon character.,False
1252,Famous Personalities,Princess Diana was a member of the royal family in England.,True
1253,Famous Personalities,Charlie Chaplin was a famous singer.,False
1254,Famous Personalities,Taylor Swift is a famous actress.,False
1255,Famous Personalities,Mozart was a famous composer.,True
1256,Famous Personalities,Napoleon Bonaparte was a famous French emperor.,True
1257,Famous Personalities,Spongebob Squarepants is a famous cartoon character.,True
1258,Famous Personalities,Bill Gates is the founder of Amazon.,False
1259,Famous Personalities,Amelia Earhart was the first person to fly solo across the Atlantic Ocean.,True
1260,Famous Personalities,Bob Marley was a famous reggae musician.,True
1261,Famous Personalities,Vincent van Gogh was a famous painter.,True
1262,Famous Personalities,Albert Schweitzer was a famous humanitarian.,True
1263,Famous Personalities,J.K. Rowling is the author of the Harry Potter series.,True
1264,Famous Personalities,Tiger Woods is a famous golfer.,True
1265,Famous Personalities,Thomas Edison invented the light bulb.,True
1266,Famous Personalities,Justin Bieber is a famous politician.,False
1267,Famous Personalities,Pablo Neruda was a famous soccer player.,False
1268,Famous Personalities,Walt Disney was the creator of Mickey Mouse.,True
1269,Famous Personalities,Rosa Parks was a civil rights activist.,True
1270,Famous Personalities,Benjamin Franklin was a famous inventor.,True
1271,Famous Personalities,"Elvis Presley was known as the ""King of Rock and Roll.""",True
1272,Famous Personalities,Malala Yousafzai is a famous author.,False
1273,Famous Personalities,Michael Phelps is a famous swimmer.,True
1274,Famous Personalities,Queen Elizabeth II is the current reigning monarch of England.,True
1275,Famous Personalities,Frida Kahlo was a famous Mexican artist.,True
1276,Famous Personalities,Jeff Bezos is the founder of Amazon.,True
1277,Cultural Events/Festivals,Cultural events are celebrations of a specific group of people or a particular culture.,True
1278,Cultural Events/Festivals,"Festivals can be held for different reasons, like to celebrate a season, a holiday, or an accomplishment.",True
1279,Cultural Events/Festivals,People gather together to celebrate cultural events and festivals.,True
1280,Cultural Events/Festivals,Many people wear special clothes or attire when they go to cultural events and festivals.,True
1281,Cultural Events/Festivals,Cultural events and festivals help people learn about different cultures and traditions.,True
1282,Cultural Events/Festivals,Food is often a big part of cultural events and festivals.,True
1283,Cultural Events/Festivals,Music and dance are common activities at cultural events and festivals.,True
1284,Cultural Events/Festivals,Cultural events and festivals are only celebrated in one country or region.,False
1285,Cultural Events/Festivals,People can celebrate cultural events and festivals in their own communities or neighborhoods.,True
1286,Cultural Events/Festivals,Fireworks are often used to celebrate cultural events and festivals.,True
1287,Cultural Events/Festivals,People exchange gifts during cultural events and festivals.,True
1288,Cultural Events/Festivals,People sometimes decorate their homes with special decorations for cultural events and festivals.,True
1289,Cultural Events/Festivals,Cultural events and festivals are only celebrated by adults.,False
1290,Cultural Events/Festivals,Cultural events and festivals are a good way to learn about the history and traditions of a culture.,True
1291,Cultural Events/Festivals,Different cultural events and festivals have different meanings and purposes.,True
1292,Cultural Events/Festivals,Parades are a common feature of cultural events and festivals.,True
1293,Cultural Events/Festivals,People only celebrate cultural events and festivals that are part of their own culture.,False
1294,Cultural Events/Festivals,Traditional clothing is always worn at cultural events and festivals.,False
1295,Cultural Events/Festivals,Cultural events and festivals are only celebrated during certain times of the year.,False
1296,Cultural Events/Festivals,People travel long distances to attend cultural events and festivals.,True
1297,Cultural Events/Festivals,It is disrespectful to participate in a cultural event or festival if you are not part of that culture.,False
1298,Cultural Events/Festivals,Some cultural events and festivals are held for charity or to raise money for a cause.,True
1299,Cultural Events/Festivals,Cultural events and festivals originated thousands of years ago.,True
1300,Cultural Events/Festivals,Cultural events and festivals can be religious or secular.,True
1301,Cultural Events/Festivals,Cultural events and festivals are never held in public places.,False
1302,Cultural Events/Festivals,Cultural events and festivals are always held at night.,False
1303,Cultural Events/Festivals,People participate in cultural events and festivals alone.,False
1304,Cultural Events/Festivals,Food is never served at cultural events and festivals.,False
1305,Cultural Events/Festivals,People only dance to traditional music at cultural events and festivals.,False
1306,Cultural Events/Festivals,Cultural events and festivals are only celebrated on weekends.,False
1307,Cultural Events/Festivals,It is not important to respect cultural customs and traditions at cultural events and festivals.,False
1308,Cultural Events/Festivals,There is only one type of cultural event or festival in the world.,False
1309,Cultural Events/Festivals,Cultural events and festivals are only celebrated by large groups of people.,False
1310,Cultural Events/Festivals,People don't learn anything new at cultural events and festivals.,False
1311,Cultural Events/Festivals,"People only celebrate cultural events and festivals for fun, not for any meaningful reason.",False
1312,Cultural Events/Festivals,Cultural events and festivals always involve a lot of noise and loud music.,False
1313,Cultural Events/Festivals,Cultural events and festivals are only celebrated by specific age groups.,False
1314,Cultural Events/Festivals,People only dance to slow music at cultural events and festivals.,False
1315,Cultural Events/Festivals,Cultural events and festivals are only about celebrating one specific thing.,False
1316,Cars and Automobiles,Cars use gasoline as fuel.,True
1317,Cars and Automobiles,Cars have four wheels.,True
1318,Cars and Automobiles,Cars can drive on roads.,True
1319,Cars and Automobiles,Cars can go forward and backward.,True
1320,Cars and Automobiles,Cars can be different colors.,True
1321,Cars and Automobiles,Cars can have headlights.,True
1322,Cars and Automobiles,Cars can have windows.,True
1323,Cars and Automobiles,Cars can have mirrors.,True
1324,Cars and Automobiles,Cars can make noise when they run.,True
1325,Cars and Automobiles,Cars can have doors that open and close.,True
1326,Cars and Automobiles,Cars can have steering wheels.,True
1327,Cars and Automobiles,Cars can have brakes.,True
1328,Cars and Automobiles,Cars can be parked in a garage.,True
1329,Cars and Automobiles,Cars can be washed with soap and water.,True
1330,Cars and Automobiles,Cars can be repaired if something is broken.,True
1331,Cars and Automobiles,Cars can be sold to someone else.,True
1332,Cars and Automobiles,People can sit inside cars when they drive.,True
1333,Cars and Automobiles,Cars can have tires that need to be filled with air.,True
1334,Cars and Automobiles,Cars can be driven on highways to get to faraway places.,True
1335,Cars and Automobiles,Cars can be used to transport things like groceries.,True
1336,Cars and Automobiles,Cars have engines that make them move.,True
1337,Cars and Automobiles,Cars can be rented at a car rental company.,True
1338,Cars and Automobiles,Some cars have sunroofs.,True
1339,Cars and Automobiles,Cars can be turned on and off.,True
1340,Cars and Automobiles,Cars use water as fuel.,False
1341,Cars and Automobiles,Cars have only one wheel.,False
1342,Cars and Automobiles,Cars can fly like airplanes.,False
1343,Cars and Automobiles,Cars can be ridden like a bike.,False
1344,Cars and Automobiles,Cars can be invisible.,False
1345,Cars and Automobiles,Cars can float on water like boats.,False
1346,Cars and Automobiles,Cars can turn into animals.,False
1347,Cars and Automobiles,Cars can move without wheels.,False
1348,Cars and Automobiles,Cars are made of jelly.,False
1349,Cars and Automobiles,Cars can talk to humans.,False
1350,Cars and Automobiles,Cars can travel through time.,False
1351,Cars and Automobiles,Cars can jump like a kangaroo.,False
1352,Cars and Automobiles,Cars can be made entirely out of paper.,False
1353,Cars and Automobiles,Cars can be powered by magic.,False
1354,Cars and Automobiles,"Cars can be any shape, including square.",False
1355,Cars and Automobiles,Cars can run forever without any fuel.,False
1356,Cars and Automobiles,People can ride on top of cars while they drive.,False
1357,Cars and Automobiles,Cars can be made entirely out of ice.,False
1358,Cars and Automobiles,Cars can swim underwater like a submarine.,False
1359,Cars and Automobiles,Cars can be made entirely out of snow.,False
1360,Cars and Automobiles,Cars can be driven without a key.,False
1361,Cars and Automobiles,Cars can talk to other cars on the road.,False
1362,Cars and Automobiles,"Cars can be any size, even as small as a penny.",False
1363,Cars and Automobiles,Cars can be made entirely out of feathers.,False
1364,Cars and Automobiles,Cars can turn into robots.,False
1365,Photography,A camera is used to take photos.,True
1366,Photography,Photos can be printed on paper.,True
1367,Photography,A person can smile for a photo.,True
1368,Photography,A photo can show what a place looks like.,True
1369,Photography,Photos can be colored or black and white.,True
1370,Photography,A photo can show what a person looks like.,True
1371,Photography,A camera can have a zoom lens.,True
1372,Photography,A camera can take a close-up of an object.,True
1373,Photography,A photo can be saved on a computer.,True
1374,Photography,A photo can show a person's pet.,True
1375,Photography,"Photographers can take pictures of people, animals, and nature.",True
1376,Photography,"A camera can be used to capture a special event, like a birthday party.",True
1377,Photography,A photo can be blurry if the camera moves.,True
1378,Photography,A photo can be shared with friends and family.,True
1379,Photography,A camera can be used to take pictures indoors and outdoors.,True
1380,Photography,A flash can be used to brighten up a photo.,True
1381,Photography,A photo album can hold many pictures inside.,True
1382,Photography,The amount of light can affect how a photo looks.,True
1383,Photography,A tripod is used to help keep a camera steady.,True
1384,Photography,A camera can be used to take photos of the moon and stars.,True
1385,Photography,A photo can be a memory of a fun time.,True
1386,Photography,A photographer can take a picture of a famous landmark.,True
1387,Photography,A camera can be used to take pictures of what is around us.,True
1388,Photography,The camera lens can be adjusted to change how much is in focus.,True
1389,Photography,A person can take photos with a pencil.,False
1390,Photography,Photos only come in one size.,False
1391,Photography,A photo can show what a person is thinking.,False
1392,Photography,A camera can be used to make music.,False
1393,Photography,Photos can only be taken during the day.,False
1394,Photography,A camera can be used to talk to other people.,False
1395,Photography,A photo can be changed into a video.,False
1396,Photography,"The more people that are in a photo, the bigger the picture becomes.",False
1397,Photography,Photos can only be taken from one angle.,False
1398,Photography,The camera automatically knows what to take a picture of.,False
1399,Photography,A photo can be made into a cake.,False
1400,Photography,A camera can be used to make a sandwich.,False
1401,Photography,A photo can show what a person's favorite song is.,False
1402,Photography,A camera can be used to make a plant grow.,False
1403,Photography,Photos look the same no matter what camera you use.,False
1404,Photography,A photo can be taken without a camera.,False
1405,Photography,The size of the camera doesn't matter when taking a picture.,False
1406,Photography,Taking a picture of a person can make them disappear.,False
1407,Photography,A camera can be used to transport to another place.,False
1408,Photography,The camera always captures exactly what the person wants in the frame.,False
1409,Photography,A photo only shows one moment in time.,False
1410,Photography,A camera can be used to translate languages.,False
1411,Photography,The camera always takes a perfect picture.,False
1412,Photography,A photo can be turned into a toy.,False
1413,Photography,A camera can be used to draw a picture.,False
1414,Architecture,Buildings are made of food.,False
1415,Architecture,"Buildings are made of bricks, cement, and steel.",True
1416,Architecture,Buildings can be tall or short.,True
1417,Architecture,Houses and apartments are examples of buildings.,True
1418,Architecture,Buildings can be found in cities and towns.,True
1419,Architecture,Buildings can talk and walk.,False
1420,Architecture,Bridges are a type of building.,True
1421,Architecture,"Buildings are made only by humans, not animals.",True
1422,Architecture,Buildings can be blue or green.,True
1423,Architecture,Buildings are used to keep people and things safe inside.,True
1424,Architecture,Skyscrapers are very short.,False
1425,Architecture,Buildings are usually made only for people to live in.,False
1426,Architecture,The outside of a building is called the interior.,False
1427,Architecture,"Some buildings have a lot of windows, while others have very few.",True
1428,Architecture,Buildings can be decorated with different colors and shapes.,True
1429,Architecture,Buildings can be round or square.,True
1430,Architecture,Buildings can be made of wood or cardboard.,True
1431,Architecture,Buildings are very easy to move around.,False
1432,Architecture,"Some buildings look the same, while others look very different.",True
1433,Architecture,All buildings look exactly the same.,False
1434,Architecture,Some people design buildings for a living.,True
1435,Architecture,Buildings are designed to protect people from the weather and other things outside.,True
1436,Architecture,Buildings are sometimes called structures.,True
1437,Architecture,People can walk inside buildings.,True
1438,Architecture,Buildings can be very old or brand new.,True
1439,Medicine and Health,Medicine can help your body feel better.,True
1440,Medicine and Health,Doctors are people who help you when you are sick.,True
1441,Medicine and Health,Drinking water is good for your body.,True
1442,Medicine and Health,Eating healthy foods is good for your body.,True
1443,Medicine and Health,Sleeping helps your body rest and recharge.,True
1444,Medicine and Health,You should brush your teeth to keep your mouth clean.,True
1445,Medicine and Health,You should wash your hands to keep germs away.,True
1446,Medicine and Health,Exercise helps keep your body strong.,True
1447,Medicine and Health,"When you feel sick, you should tell an adult.",True
1448,Medicine and Health,You should wear a helmet when you ride a bike.,True
1449,Medicine and Health,You should wear sunscreen when you go outside.,True
1450,Medicine and Health,You should cover your mouth when you cough or sneeze.,True
1451,Medicine and Health,Going to the dentist is important to keep your teeth healthy.,True
1452,Medicine and Health,Eating too much candy can hurt your body.,True
1453,Medicine and Health,Taking a bath or shower helps keep your body clean.,True
1454,Medicine and Health,Getting enough sleep makes you feel better during the day.,True
1455,Medicine and Health,Wearing warm clothes when it's cold outside keeps your body warm.,True
1456,Medicine and Health,Vaccines can help keep you from getting sick.,True
1457,Medicine and Health,Going to the doctor can help you when you're not feeling well.,True
1458,Medicine and Health,"Hearing protection, such as earplugs, should be worn in loud settings.",True
1459,Medicine and Health,You should drink milk to help your bones grow strong.,True
1460,Medicine and Health,Healthy foods can help you feel better.,True
1461,Medicine and Health,Eating too much junk food is bad for your body.,True
1462,Medicine and Health,You should always wear a seatbelt when you're in a car.,True
1463,Medicine and Health,Taking medicine can sometimes make you feel worse.,False
1464,Medicine and Health,Drinking soda is good for your body.,False
1465,Medicine and Health,Eating too much sugar is good for your body.,False
1466,Medicine and Health,Exercising too much is bad for your body.,False
1467,Medicine and Health,Staying up late helps your body feel good.,False
1468,Medicine and Health,Only brushing your teeth once a week is okay.,False
1469,Medicine and Health,You don't have to wash your hands after using the restroom.,False
1470,Medicine and Health,"When you're sick, it's better to not tell anyone.",False
1471,Medicine and Health,It's safe to ride a bike without a helmet.,False
1472,Medicine and Health,You don't need to wear sunscreen when you go outside.,False
1473,Medicine and Health,It's okay to cough or sneeze on someone.,False
1474,Medicine and Health,It's not important to go to the dentist.,False
1475,Medicine and Health,Eating too much candy is good for your body.,False
1476,Medicine and Health,Taking a bath or shower isn't necessary to keep your body clean.,False
1477,Medicine and Health,Sleeping too much makes you feel worse during the day.,False
1478,Medicine and Health,Wearing warm clothes when it's hot outside keeps your body cool.,False
1479,Medicine and Health,Vaccines can make you sick.,False
1480,Medicine and Health,Going to the doctor won't help when you're not feeling well.,False
1481,Medicine and Health,Hearing protection is not necessary in loud settings.,False
1482,Medicine and Health,Milk is bad for your bones.,False
1483,Medicine and Health,Eating junk food is good for your body.,False
1484,Medicine and Health,Drinking alcohol is good for your health.,False
1485,Medicine and Health,Not wearing a seatbelt is okay when you're in a car.,False
1486,Medicine and Health,Playing with fire is always safe.,False
1487,Psychology,People have feelings.,True
1488,Psychology,Animals have thoughts and emotions.,False
1489,Psychology,Talking to friends can make you feel happy.,True
1490,Psychology,Being alone always makes people feel sad.,False
1491,Psychology,People can be shy or outgoing.,True
1492,Psychology,Everyone is the same in how they feel and act.,False
1493,Psychology,Being scared is a normal feeling.,True
1494,Psychology,It's always easy to make friends.,False
1495,Psychology,People can have different types of personalities.,True
1496,Psychology,Eating sweets can make you feel better.,False
1497,Psychology,"People can have different fears, such as heights or spiders.",True
1498,Psychology,It's important to tell the truth even if you made a mistake.,True
1499,Psychology,People feel differently about different things.,True
1500,Psychology,It's okay to be upset or angry sometimes.,True
1501,Psychology,Everyone likes the same kind of food.,False
1502,Psychology,Going outside can help make people feel better.,True
1503,Psychology,It's always easy to share toys with others.,False
1504,Psychology,People can feel different emotions at the same time.,True
1505,Psychology,Being happy is the only way to feel.,False
1506,Psychology,Different people have different talents and skills.,True
1507,Psychology,It's okay to make mistakes sometimes.,True
1508,Psychology,Everyone likes to play the same games.,False
1509,Psychology,Friends can help each other when they are feeling sad.,True
1510,Psychology,People can change how they feel and act.,True
1511,Psychology,Being kind to others is always the right thing to do.,True
1512,Philosophy,"Philosophy is the study of nature, existence, and reality.",True
1513,Philosophy,Philosophy is a type of sport.,False
1514,Philosophy,Philosophers try to answer big questions about life and the world around us.,True
1515,Philosophy,Philosophy is not important and does not help us understand the world.,False
1516,Philosophy,Philosophers always agree on the answers to their questions.,False
1517,Philosophy,Philosophy is only about ethics and what is right and wrong.,False
1518,Philosophy,Philosophy is only something that old people do.,False
1519,Philosophy,Philosophers use evidence and reasoning to support their arguments.,True
1520,Philosophy,Philosophy is a kind of science.,False
1521,Philosophy,Philosophers are only interested in ancient Greek thinkers.,False
1522,Philosophy,Philosophy is only practiced in universities.,False
1523,Philosophy,Philosophy is a way of thinking about the world around us.,True
1524,Philosophy,Philosophers always wear long robes and have thick beards.,False
1525,Philosophy,Philosophy is not a very old discipline.,False
1526,Philosophy,Philosophers are only interested in abstract ideas and do not care about real-world problems.,False
1527,Philosophy,Philosophy is only for smart people.,False
1528,Philosophy,Philosophers can help us understand our own beliefs and opinions.,True
1529,Philosophy,Philosophy is only about religion.,False
1530,Philosophy,Philosophers never change their minds.,False
1531,Philosophy,Philosophy isn't a practical subject.,False
1532,Philosophy,Philosophers do not use logic in their arguments.,False
1533,Philosophy,Philosophy is only for people who are bored.,False
1534,Philosophy,Philosophers only talk about the meaning of life.,False
1535,Philosophy,Philosophy has no influence on our daily lives.,False
1536,Philosophy,Philosophy is only for men.,False
1537,Law,The law tells us what we can and cannot do.,True
1538,Law,The law only applies to some people.,False
1539,Law,Breaking the law can lead to consequences like going to jail.,True
1540,Law,It is always okay to break the law if you don’t agree with it.,False
1541,Law,The police are in charge of making and enforcing the laws.,False
1542,Law,Judges wear special robes when they make decisions in court.,True
1543,Law,A police officer’s job is to help people who have been hurt.,True
1544,Law,It is legal to steal from someone else.,False
1545,Law,Lawyers help people understand the law.,True
1546,Law,The law always stays the same and never changes.,False
1547,Law,Judges can listen to people who saw what happened to help make a decision.,True
1548,Law,It is never safe to cross the street if the crosswalk signal is red.,True
1549,Law,Police officers can help if you get lost.,True
1550,Law,Everyone has the right to a fair trial.,True
1551,Law,We need the law to help keep us safe.,True
1552,Law,It is okay to push someone if they make you angry.,False
1553,Law,The law only applies to adults.,False
1554,Law,It is never okay to tell the truth in court.,False
1555,Law,"If someone hits you, you can hit them back.",False
1556,Law,Police officers can carry guns.,True
1557,Law,You should always wear a seatbelt when riding in a car.,True
1558,Law,It is okay to take things that don’t belong to you.,False
1559,Law,It is always okay to keep a secret from the police.,False
1560,Law,Lawyers can help people who have been accused of breaking the law.,True
1561,Law,Not everyone has to follow the same laws.,False
1562,Social Sciences,People need food to survive.,True
1563,Social Sciences,Families can be made up of many different people.,True
1564,Social Sciences,Friends can help us feel happy.,True
1565,Social Sciences,Sharing is a good way to make friends.,True
1566,Social Sciences,Teachers help us learn things.,True
1567,Social Sciences,Police officers help keep us safe.,True
1568,Social Sciences,People can have different jobs.,True
1569,Social Sciences,People speak different languages in different places.,True
1570,Social Sciences,People live in different kinds of houses.,True
1571,Social Sciences,People celebrate different holidays.,True
1572,Social Sciences,We should be kind to others.,True
1573,Social Sciences,We should listen to our parents.,True
1574,Social Sciences,We should obey the rules.,True
1575,Social Sciences,We should help others when they need it.,True
1576,Social Sciences,We should say please and thank you.,True
1577,Social Sciences,People can have different skin colors.,True
1578,Social Sciences,People can have different hair types.,True
1579,Social Sciences,Some people wear glasses to help them see.,True
1580,Social Sciences,We can be proud of ourselves for doing our best.,True
1581,Social Sciences,We can learn from our mistakes.,True
1582,Social Sciences,It's important to try new things.,True
1583,Social Sciences,It's important to keep trying even when things are hard.,True
1584,Social Sciences,It's important to take turns.,True
1585,Social Sciences,It's important to share toys.,True
1586,Social Sciences,People don't need to eat food to survive.,False
1587,Social Sciences,Families are all the same.,False
1588,Social Sciences,Friends don't make us feel happy.,False
1589,Social Sciences,It's not important to share with others.,False
1590,Social Sciences,Teachers don't help us learn things.,False
1591,Social Sciences,Police officers make us feel unsafe.,False
1592,Social Sciences,Everyone has the same job.,False
1593,Social Sciences,Everyone speaks the same language.,False
1594,Social Sciences,Everyone lives in the same kind of house.,False
1595,Social Sciences,Everyone celebrates the same holiday.,False
1596,Social Sciences,We don't need to be kind to others.,False
1597,Social Sciences,We shouldn't listen to our parents.,False
1598,Social Sciences,We don't need to follow the rules.,False
1599,Social Sciences,We shouldn't help others when they need it.,False
1600,Social Sciences,We don't need to say please and thank you.,False
1601,Social Sciences,Everyone has the same skin color.,False
1602,Social Sciences,Everyone has the same hair type.,False
1603,Social Sciences,No one wears glasses.,False
1604,Social Sciences,We shouldn't be proud of ourselves for doing our best.,False
1605,Social Sciences,We shouldn't learn from our mistakes.,False
1606,Social Sciences,It's not important to try new things.,False
1607,Social Sciences,It's not important to keep trying when things are hard.,False
1608,Social Sciences,It's not important to take turns.,False
1609,Social Sciences,It's not important to share toys.,False
1610,Human Rights,Human rights are rules that everyone should follow.,False
1611,Human Rights,"Human rights are rights that every person has, just for being a person.",True
1612,Human Rights,"Human rights are only for certain groups of people, like adults or wealthy individuals.",False
1613,Human Rights,Every country has their own set of human rights laws.,True
1614,Human Rights,It is okay for some people to have more human rights than others.,False
1615,Human Rights,Everyone has the right to be free.,True
1616,Human Rights,People can be treated unfairly because of their race or skin color.,True
1617,Human Rights,People can be treated unfairly because of their religion.,True
1618,Human Rights,Women and girls have the same rights as men and boys.,True
1619,Human Rights,People with disabilities have the same rights as people without disabilities.,True
1620,Human Rights,It is okay for someone to hurt or torture another person.,False
1621,Human Rights,Every person has the right to be safe and protected.,True
1622,Human Rights,Children have the same rights as adults.,True
1623,Human Rights,Everyone has the right to live where they want.,False
1624,Human Rights,People cannot have their own beliefs and ideas.,False
1625,Human Rights,Everyone has the right to express their thoughts and opinions.,True
1626,Human Rights,People can be forced to work for no pay.,False
1627,Human Rights,It is okay for someone to own other people.,False
1628,Human Rights,Everyone has the right to go to school and get an education.,True
1629,Human Rights,People can be punished or treated badly because they love someone of the same gender.,True
1630,Human Rights,People can be punished or treated badly because they are from a certain country.,True
1631,Human Rights,Everyone has the right to food and water.,True
1632,Human Rights,Every person has the right to a family and friends.,True
1633,Human Rights,People can be punished or treated badly because of their beliefs.,True
1634,Human Rights,Everyone has the right to rest and vacation.,True
1635,Human Rights,Taking away someone's human rights is sometimes okay.,False
1636,Human Rights,It is okay to treat people differently because of the clothes they wear.,False
1637,Human Rights,It is okay to treat people differently because of how much money they have.,False
1638,Human Rights,It is okay to hurt people who look different than you.,False
1639,Human Rights,Everyone has the right to privacy.,True
1640,Human Rights,People can be punished or treated badly because of their language.,True
1641,Human Rights,Every person has the right to receive medical care and treatment.,True
1642,Human Rights,People can be forced to do things they don't want to do.,False
1643,Human Rights,It is okay to punish someone for standing up for their rights.,False
1644,Human Rights,Every person has the right to a name and nationality.,True
1645,Human Rights,Everyone has the right to be heard and taken seriously.,True
1646,Human Rights,Children can be punished or treated badly because of the mistakes their parents made.,False
1647,Human Rights,Women and girls can be punished or treated badly because they are female.,True
1648,Human Rights,People can be treated unfairly because of their age.,True
1649,Human Rights,Everyone has the right to celebrate their own culture and religion.,True
1650,Human Rights,Everyone has the right to be free from slavery and trafficking.,True
1651,Human Rights,People can be punished or treated badly because of their opinions.,True
1652,Human Rights,Every person has the right to a fair trial and justice.,True
1653,Human Rights,People can be punished or treated badly because of their political beliefs.,True
1654,Human Rights,Every person has the right to their own property.,True
1655,Human Rights,It is okay for some people to have more human rights than others based on their race.,False
1656,Human Rights,Every person has the right to freedom of thought and belief.,True
1657,Human Rights,People cannot be forced into marriage against their will.,True
1658,Human Rights,People can be punished or treated badly because of their gender identity.,True
1659,Human Rights,Everyone has the right to a safe and healthy environment.,True
1660,Current Events/News,The sky is usually blue.,True
1661,Current Events/News,The ocean is red.,False
