,Topic,Question,Correct
1335,Cars and Automobiles,Electric cars have batteries instead of an engine.,True
1336,Cars and Automobiles,Airbags became mandatory in all U.S. cars after the year 1998.,True
1337,Cars and Automobiles,Sports cars are designed primarily for speed.,True
1338,Cars and Automobiles,Cars have four wheels on average.,True
1339,Cars and Automobiles,Cars were invented before airplanes.,True
1340,Cars and Automobiles,The fastest car in the world can go over 300 miles per hour.,True
1341,Cars and Automobiles,The Volkswagen Beetle was first introduced in the United States in the 1950s.,True
1342,Cars and Automobiles,The first assembly line for cars was invented by Henry Ford.,True
1343,Cars and Automobiles,All cars have a backup camera installed.,False
1344,Cars and Automobiles,Changing oil is not necessary to maintain a car's engine.,False
1345,Cars and Automobiles,Battery-powered cars are less sustainable for long-term use than gas-powered cars.,False
1346,Cars and Automobiles,Cars can be powered by electricity from a wall outlet in the garage.,True
1347,Cars and Automobiles,"Glossy, waxed car exteriors help prevent damage and wear.",True
1348,Cars and Automobiles,A catalytic converter in a car filters out harmful exhaust emissions.,True
1349,Cars and Automobiles,All cars have 6-speed transmissions.,False
1350,Cars and Automobiles,Windshields are made of ordinary glass.,False
1351,Cars and Automobiles,Race cars are designed for daily commuting.,False
1352,Cars and Automobiles,Closed windows can help with a car's fuel economy.,True
1353,Cars and Automobiles,Gasoline cars can run on diesel fuel.,False
1354,Cars and Automobiles,Older cars emit more pollutants than newer cars.,True
1355,Cars and Automobiles,Seatbelts are not required by law in all US states.,False
1356,Cars and Automobiles,A convertible car does not have a roof to cover the driver and passengers.,True
1357,Cars and Automobiles,All cars have cruise control installed.,False
1358,Cars and Automobiles,A smart car can be controlled by a mobile phone.,False
1359,Cars and Automobiles,Car engines can be powered by urine.,False
1360,Cars and Automobiles,Cars are prohibited from driving on the left side of the road.,False
1361,Cars and Automobiles,Cars are powered by magic.,False
1362,Cars and Automobiles,Car tires are pressure tested before being sold.,True
1363,Cars and Automobiles,Self-driving cars are not yet legal for personal use in the United States.,False
1364,Cars and Automobiles,Cars are required to have four headlights.,False
1365,Cars and Automobiles,Four-wheel drive is standard on all cars.,False
1366,Cars and Automobiles,Car manufacturers release new models every year.,True
1367,Cars and Automobiles,You must be at least 16 years old to get a driver's license in the United States.,True
1368,Cars and Automobiles,Cars can use vegetable oil instead of gasoline.,True
1369,Cars and Automobiles,Trucks are a type of car.,True
1370,Cars and Automobiles,Remote keyless entry is standard on all cars.,False
1371,Cars and Automobiles,Cars are manufactured in only one color.,False
1372,Cars and Automobiles,Cars can run on water instead of gasoline.,False
1373,Cars and Automobiles,The first traffic light was invented in the 20th century.,False
1374,Cars and Automobiles,Radar detectors are illegal in all US states.,False
1375,Cars and Automobiles,Some cars can park themselves without driver intervention.,True
1376,Cars and Automobiles,It is possible to fit 7 people in a car designed for 5.,False
1377,Cars and Automobiles,Airbags are located only in the front of the car.,False
1378,Cars and Automobiles,Semi-trucks have more than four wheels.,True
1379,Cars and Automobiles,Cars can drive underwater.,False
1380,Cars and Automobiles,Electric cars are more expensive than gasoline cars.,False
1381,Cars and Automobiles,All cars are required to have a license plate attached to the back of the car.,True
1382,Photography,Photography involves capturing light.,True
1383,Photography,The shutter speed controls how long the camera shutter remains open when taking a photo.,True
1384,Photography,Aperture is the measure of how much light enters the camera.,True
1385,Photography,ISO is a measure of the sensitivity of the camera’s image sensor.,True
1386,Photography,White balance is used to adjust the color temperature of a photo.,True
1387,Photography,"Megapixels refers to the size of the image captured, not the quality.",False
1388,Photography,A high aperture number creates a shallow depth of field.,False
1389,Photography,"The higher the ISO, the less sensitive the camera’s image sensor is to light.",False
1390,Photography,"The exposure triangle consists of aperture, shutter speed, and ISO only.",True
1391,Photography,A fast shutter speed is used to freeze motion in a photo.,True
1392,Photography,Photographers shoot exclusively in manual mode.,False
1393,Photography,Wide-angle lenses make distant objects appear larger.,False
1394,Photography,The rule of thirds is used to achieve perfect exposure in photos.,False
1395,Photography,Polarizer filters are used to remove reflections from shiny surfaces.,True
1396,Photography,A prime lens has a fixed focal length.,True
1397,Photography,The most commonly used aspect ratio in photography is 4:3.,False
1398,Photography,Mega zoom lenses offer higher quality photos than prime lenses.,False
1399,Photography,A medium shot captures the subject from the waist up.,True
1400,Photography,A fisheye lens is used to capture panoramic shots.,False
1401,Photography,The aperture is measured in f-stops.,True
1402,Photography,Continuous lighting is better than flash photography.,False
1403,Photography,A telephoto lens is good for capturing faraway subjects.,True
1404,Photography,A camera flash must always be used when taking photos indoors.,False
1405,Photography,Composition is the arrangement of visual elements in a photo.,True
1406,Photography,The autofocus feature on a camera never needs calibration.,False
1407,Photography,Analog cameras use film to store images.,True
1408,Photography,DSLR stands for “Digital Single Lens Reflex.”,True
1409,Photography,Using a tripod does not make a significant impact on the sharpness of an image.,False
1410,Photography,Shutter speed is measured in seconds and fractions of a second.,True
1411,Photography,Camera lenses are generally not interchangeable between camera brands.,False
1412,Photography,A high aperture number is used for shallow depth of field.,False
1413,Photography,A camera’s focus can only be adjusted manually.,False
1414,Photography,A camera’s sensor size has no impact on image quality.,False
1415,Photography,Shot composition refers to the arrangement of visual elements within a photo.,True
1416,Photography,The golden hour refers to the hour just before sunset.,True
1417,Photography,A zoom lens has a fixed focal length.,False
1418,Photography,Image stabilization helps to prevent blur in a photo.,True
1419,Photography,A high ISO setting is good for low light situations.,True
1420,Photography,A macro lens is used to capture small objects.,True
1421,Photography,A polarizing filter can change the color of a photo.,False
1422,Photography,The RAW image format is uncompressed and contains more detail than JPEG.,True
1423,Photography,Long exposure photography involves using a slow shutter speed.,True
1424,Photography,The focal length of a lens determines how much of a scene is captured.,True
1425,Photography,The pixel count is the same as resolution.,True
1426,Photography,The flash should be used for every photo taken.,False
1427,Photography,The aperture affects the brightness of a photo.,True
1428,Photography,Digital cameras do not have a film format to load.,True
1429,Photography,A shallow depth of field is achieved by using a high aperture number.,False
1430,Photography,The ISO affects the brightness of a photo.,True
1431,Photography,The shutter speed affects the brightness of a photo.,True
1432,Photography,The camera settings should remain the same regardless of the lighting conditions.,False
1433,Photography,The focal point of a photo is always in the center.,False
1434,Architecture,The tallest building in the world is currently located in Dubai.,True.
1435,Architecture,The Colosseum in Rome was originally used as a theater.,False.
1436,Architecture,The Taj Mahal is located in India.,True.
1437,Architecture,The Eiffel Tower is located in London.,False.
1438,Architecture,Ancient Greeks built their houses out of stone and wood.,True.
1439,Architecture,The Great Wall of China is the longest wall in the world.,True.
1440,Architecture,The Parthenon is a temple dedicated to the Greek goddess Athena.,True.
1441,Architecture,The Leaning Tower of Pisa is located in Italy.,True.
1442,Architecture,The Empire State Building in New York City is made of steel.,True.
1443,Architecture,The Sydney Opera House is located in France.,False.
1444,Architecture,The Louvre Museum is located in London.,False.
1445,Architecture,The Guggenheim Museum in Bilbao was designed by Frank Gehry.,True.
1446,Architecture,The pyramids in Egypt were built as tombs for pharaohs.,True.
1447,Architecture,"The Golden Gate Bridge is located in San Francisco, California.",True.
1448,Architecture,The Statue of Liberty was a gift from France to the United States.,True.
1449,Architecture,"The Sagrada Familia Cathedral in Barcelona, Spain was designed by Antoni Gaudi.",True.
1450,Architecture,The Great Sphinx in Egypt has the head of a lion and the body of a human.,False.
1451,Architecture,"Notre Dame Cathedral in Paris, France is known for its Gothic architecture.",True.
1452,Architecture,The White House in Washington D.C. was designed by Thomas Jefferson.,False.
1453,Architecture,The octagonal shape of the Florence Cathedral's dome was a revolutionary advancement in architecture.,True.
1454,Architecture,"""Form follows function"" is a popular phrase in the architectural industry.",True.
1455,Architecture,Ancient Egyptians used hieroglyphics as a form of architectural writing.,False.
1456,Architecture,The art of Feng Shui originated in Japan.,False.
1457,Architecture,The Sears Tower in Chicago is taller than the Empire State Building in New York City.,True.
1458,Architecture,"One of the Seven Wonders of the Ancient World, the Hanging Gardens of Babylon, was a marvel of architectural engineering.",True.
1459,Architecture,"The Louvre Pyramid in Paris, France is made entirely of glass.",True.
1460,Architecture,The Chrysler Building in New York City was once the tallest building in the world.,False.
1461,Architecture,"The term ""architect"" comes from the Greek words for ""chief"" and ""builder"".",True.
1462,Architecture,The Burj Khalifa in Dubai is the only building in the world to have more than 100 floors.,False.
1463,Architecture,The Great Mosque of Mecca is the largest mosque in the world.,True.
1464,Architecture,The Empire State Building was constructed during the Great Depression.,True.
1465,Architecture,"The building materials of the Great Wall of China include bricks, tamped earth, and stone.",True.
1466,Architecture,The ancient Roman aqueducts were used to transport water and sewage.,False.
1467,Architecture,"The Sydney Harbour Bridge is nicknamed the ""Coat Hanger"".",True.
1468,Architecture,The Lincoln Memorial in Washington D.C. was designed to resemble a Greek temple.,True.
1469,Architecture,The leaning angle of the Leaning Tower of Pisa is over 5 degrees.,True.
1470,Architecture,The Notre Dame Cathedral was severely damaged in a fire in 2019.,True.
1471,Architecture,"The concept of ""green buildings"" focuses on reducing the environmental impact of a building.",True.
1472,Architecture,"The Walt Disney Concert Hall in Los Angeles, California was designed by Frank Gehry.",True.
1473,Architecture,The United States Capitol Building in Washington D.C. was designed by Thomas Jefferson.,False.
1474,Architecture,The Pantheon in Rome was originally built as a temple to all the gods.,True.
1475,Architecture,The ancient city of Petra in Jordan is famous for its rock-cut architecture.,True.
1476,Architecture,The Tower Bridge in London is a suspension bridge.,False.
1477,Architecture,"""Deconstructivism"" is a style of architecture characterized by fragmented forms.",True.
1478,Architecture,The Great Pyramid of Giza is the oldest of the Seven Wonders of the Ancient World.,True.
1479,Architecture,The Shinjuku Buildings in Tokyo are the tallest buildings in the world.,False.
1480,Architecture,"The Basilica di Santa Maria del Fiore in Florence, Italy has the largest brick dome in the world.",True.
1481,Architecture,The modern skyscraper originated in Chicago in the late 19th century.,True.
1482,Architecture,The Temple of Heaven in Beijing was used for Chinese imperial ceremonies.,True.
1483,Architecture,"The Hollywood Sign in California originally read ""Hollywoodland"".",True.
1484,Architecture,The Cathedral of St. Basil in Russia is famous for its colorful onion domes.,True.
1485,Medicine and Health,The heart is an organ that pumps blood throughout the body.,True
1486,Medicine and Health,The common cold is caused by a virus.,True
1487,Medicine and Health,Bacteria and viruses are the same thing.,False
1488,Medicine and Health,Drinking milk helps strengthen bones.,True
1489,Medicine and Health,Antibiotics can treat viral infections.,False
1490,Medicine and Health,Vaccines work by giving you the disease they prevent.,False
1491,Medicine and Health,Washing your hands can help prevent spreading germs.,True
1492,Medicine and Health,Taking medicine in the right amount can help you feel better when you are sick.,True
1493,Medicine and Health,Running is a good way to improve cardiovascular health.,True
1494,Medicine and Health,The brain controls all of the body's functions.,True
1495,Medicine and Health,Meat is a good source of protein.,True
1496,Medicine and Health,Vegetables and fruits are not important parts of a healthy diet.,False
1497,Medicine and Health,The human body is made up of about 50% water.,True
1498,Medicine and Health,Drinking water helps keep you hydrated.,True
1499,Medicine and Health,You should share your toothbrush with others.,False
1500,Medicine and Health,Carbohydrates are not an important part of a healthy diet.,False
1501,Medicine and Health,Drinking soda is just as healthy as drinking water.,False
1502,Medicine and Health,Exercise can help improve mental health.,True
1503,Medicine and Health,The digestive system is responsible for taking in and breaking down food.,True
1504,Medicine and Health,Allergy symptoms are caused by a weak immune system.,False
1505,Medicine and Health,Sunscreen can help prevent skin cancer.,True
1506,Medicine and Health,An apple a day keeps the doctor away.,False
1507,Medicine and Health,Too much sugar in your diet can lead to health problems.,True
1508,Medicine and Health,BMI stands for Body Mass Index and measures if a person is underweight or overweight.,True
1509,Medicine and Health,Smoking cigarettes increases the risk of cancer and other health problems.,True
1510,Medicine and Health,Drinking alcohol is always safe in moderation.,False
1511,Medicine and Health,Exercise can help lower blood pressure.,True
1512,Medicine and Health,Eating a balanced diet can help maintain a healthy weight.,True
1513,Medicine and Health,Antibacterial soap is always better than regular soap.,False
1514,Medicine and Health,The stomach is responsible for turning food into a liquid mixture.,True
1515,Medicine and Health,Multivitamins can replace the need for a balanced diet.,False
1516,Medicine and Health,Antibiotics can kill both good and bad bacteria in your body.,True
1517,Medicine and Health,Caffeine can improve performance during physical activities.,True
1518,Medicine and Health,Chewing gum stays in your stomach for seven years if accidentally swallowed.,False
1519,Medicine and Health,E-cigarettes are a safe alternative to smoking tobacco.,False
1520,Medicine and Health,Drinking sports drinks is better than drinking water during exercise.,False
1521,Medicine and Health,"The human body has five senses: sight, smell, touch, hearing, and taste.",True
1522,Medicine and Health,Food provides the body with energy and nutrients it needs to grow and function properly.,True
1523,Medicine and Health,Warm baths can help reduce muscle soreness after exercise.,True
1524,Medicine and Health,Cracking your knuckles causes arthritis.,False
1525,Medicine and Health,Eating before swimming can cause cramps and drowning.,False
1526,Medicine and Health,Fatty foods are good for the heart.,False
1527,Medicine and Health,Drinking water on an empty stomach in the morning can have health benefits.,True
1528,Medicine and Health,The brain is fully developed at birth.,False
1529,Medicine and Health,Braces can help align teeth to improve oral health.,True
1530,Medicine and Health,Stomach ulcers are caused by too much stress.,False
1531,Medicine and Health,Peanuts are a good source of protein.,True
1532,Medicine and Health,Eating too much salt can lead to high blood pressure.,True
1533,Medicine and Health,Eating carrots improves your night vision.,False
1534,Medicine and Health,Hand sanitizer is a good substitute for washing your hands with soap and water.,False
1535,Psychology,Psychology is the study of the human mind and behavior.,True
1536,Psychology,Sigmund Freud was a famous psychologist.,True
1537,Psychology,The study of psychology began in the 1800s.,True
1538,Psychology,Phobias are irrational fears.,True
1539,Psychology,Psychologists use brain scans to study the brain.,True
1540,Psychology,Learning and memory are two important areas of psychology.,True
1541,Psychology,Dreams are an important area of study in psychology.,True
1542,Psychology,The term “nature versus nurture” refers to the debate about whether genetics or environment have a greater impact on behavior.,True
1543,Psychology,Behaviorism focuses on how rewards and punishments impact behavior.,True
1544,Psychology,Intelligence is a well-defined and agreed-upon concept in psychology.,False
1545,Psychology,Psychology can be considered a social science.,True
1546,Psychology,"Mental illness refers to conditions that affect a person’s thinking, feeling, or mood.",True
1547,Psychology,Psychology is not a reliable scientific field.,False
1548,Psychology,Emotions are not studied in psychology.,False
1549,Psychology,Psychologists study how people interact with each other.,True
1550,Psychology,Psychology is only concerned with abnormalities and disorders.,False
1551,Psychology,People are born with all of their personality traits.,False
1552,Psychology,People can change their personality traits over time.,True
1553,Psychology,There is no relationship between mental and physical health.,False
1554,Psychology,Subliminal messages have been proven to influence behavior.,False
1555,Psychology,The bystander effect is a phenomenon where people are less likely to help when others are present.,True
1556,Psychology,The Stanford prison experiment showed the power of social roles on behavior.,True
1557,Psychology,Electroconvulsive therapy is a commonly used treatment for depression.,True
1558,Psychology,Attachment theory suggests that early bonds with caregivers can impact adult relationships.,True
1559,Psychology,The “fight or flight” response is a physical reaction to stress.,True
1560,Psychology,Hypnosis has been scientifically proven to help people recall information with perfect accuracy.,False
1561,Psychology,Cognitive psychology focuses on how people think and process information.,True
1562,Psychology,Mental disorders are not treatable.,False
1563,Psychology,Criminology is a subfield of psychology.,True
1564,Psychology,People’s behavior is always predictable.,False
1565,Psychology,Gender is an important area of study in psychology.,True
1566,Psychology,People are born with fixed levels of intelligence.,False
1567,Psychology,IQ tests are the best measure of someone’s intelligence.,False
1568,Psychology,Mental disorders are caused by a single factor.,False
1569,Psychology,Classical conditioning involves pairing two stimuli together.,True
1570,Psychology,Learning can only occur through direct experience.,False
1571,Psychology,Positive psychology focuses on people’s positive experiences.,True
1572,Psychology,"Psychology is only concerned with individual behavior, not group behavior.",False
1573,Psychology,Schizophrenia is a common mental disorder.,False
1574,Psychology,The placebo effect is a phenomenon where people feel better just by thinking that they are receiving treatment.,True
1575,Psychology,People’s behavior is purely determined by genetics.,False
1576,Psychology,Cognitive therapy focuses on changing people’s negative thoughts and beliefs.,True
1577,Psychology,Short-term memory has an infinite capacity.,False
1578,Psychology,Sleep is an important area of study in psychology.,True
1579,Psychology,Language development is an important area of study in psychology.,True
1580,Psychology,Adolescence is not a significant area of research in psychology.,False
1581,Psychology,Freudian psychoanalysis is no longer used in modern psychology.,False
1582,Psychology,Maslow’s hierarchy of needs suggests that people must satisfy certain needs before they can focus on higher-order needs.,True
1583,Psychology,People’s behavior can never change.,False
1584,Psychology,Social psychology focuses on how people interact with groups.,True
1585,Psychology,Anxiety disorders are the most commonly diagnosed mental disorders.,True
1586,Psychology,Antidepressant medications are effective for everyone with depression.,False
1587,Psychology,Intelligence is entirely determined by a person’s genetics.,False
1588,Psychology,A mental disorder is the same thing as a personality quirk.,False
1589,Philosophy,"In philosophy, arguments can only be true or false.",True.
1590,Philosophy,Philosophy is the study of the physical world around us.,False.
1591,Philosophy,Philosophy uses reason and critical thinking to explore the nature of reality and knowledge.,True.
1592,Philosophy,Ethics is a branch of philosophy that deals with the study of knowledge.,False.
1593,Philosophy,Rene Descartes is considered the father of modern philosophy.,True.
1594,Philosophy,Philosophy teaches us how to become better at memorization.,False.
1595,Philosophy,Philosophers study questions about the meaning of life.,True.
1596,Philosophy,Epistemology is a branch of philosophy that deals with the study of ethics.,False.
1597,Philosophy,Philosophy has its roots in ancient Greece.,True.
1598,Philosophy,Metaphysics is a branch of philosophy that deals with the study of the physical world.,False.
1599,Philosophy,Logic is an important tool in philosophy.,True.
1600,Philosophy,Philosophy only focuses on the study of literature.,False.
1601,Philosophy,The Socratic method involves asking a series of questions to stimulate critical thinking.,True.
1602,Philosophy,Romanticism is a philosophical movement that emerged in the 18th century.,False.
1603,Philosophy,Aesthetics is a branch of philosophy that deals with the study of beauty and art.,True.
1604,Philosophy,Thomas Hobbes was a French philosopher.,False.
1605,Philosophy,There is only one way to approach philosophical questions.,False.
1606,Philosophy,The study of philosophy can help us to develop our own beliefs and values.,True.
1607,Philosophy,Existentialism is a philosophical movement that emphasizes the existence of God.,False.
1608,Philosophy,John Stuart Mill was a philosopher who believed in the concept of utilitarianism.,True.
1609,Philosophy,Eastern philosophy is different from Western philosophy in its approach to certain questions.,True.
1610,Philosophy,The principles of logic can be applied in other fields beyond philosophy.,True.
1611,Philosophy,All philosophical questions have clear-cut answers.,False.
1612,Philosophy,Immanuel Kant was a German philosopher who is known for his work on morality and reasoning.,True.
1613,Philosophy,The study of philosophy is only relevant to those who wish to become philosophers.,False.
1614,Philosophy,The term “philosophy” comes from the Greek word “philosophia” meaning “love of wisdom.”,True.
1615,Philosophy,Behaviorism is a branch of philosophy that deals with the study of human behavior.,False.
1616,Philosophy,The term “existentialism” comes from the French word “exister” meaning “to exist.”,True.
1617,Philosophy,Philosophy has no relevance to the modern world.,False.
1618,Philosophy,The study of philosophy cannot offer practical solutions to real-world problems.,False.
1619,Philosophy,Bertrand Russell was a philosopher who made significant contributions to logic and mathematics.,True.
1620,Philosophy,Empiricism is a philosophical approach that emphasizes the role of experience in knowledge.,True.
1621,Philosophy,Theories in philosophy are purely speculative and can never be proven.,False.
1622,Philosophy,Critical thinking is an important skill developed through the study of philosophy.,True.
1623,Philosophy,The works of Plato and Aristotle are foundational in Western philosophy.,True.
1624,Philosophy,Friedrich Nietzsche is a prominent figure in existentialist philosophy.,True.
1625,Philosophy,The problem of free will is a philosophical question about the nature of human choice.,True.
1626,Philosophy,The study of philosophy cannot inform our understanding of politics or government.,False.
1627,Philosophy,The term “dualism” refers to the belief that the mind and body are separate entities.,True.
1628,Philosophy,David Hume was an influential philosopher who is known for his skepticism.,True.
1629,Philosophy,The study of philosophy is primarily concerned with the study of religion.,False.
1630,Philosophy,The Indo-European tradition of philosophy is predominantly focused on the study of nature.,False.
1631,Philosophy,Deductive reasoning starts with a general theory which is used to predict specific observations.,True.
1632,Philosophy,Dialectic is a method of argument in which two or more parties engage in a discussion to resolve a disagreement.,True.
1633,Philosophy,Pragmatism is a philosophical movement that emphasizes the importance of practical consequences in determining the truth of theories.,True.
1634,Philosophy,Rene Descartes believed that everything he could doubt should be considered untrue.,True.
1635,Philosophy,The study of philosophy is not applicable to scientific fields.,False.
1636,Philosophy,"Aristotle is known for his works on ethics, politics, and metaphysics.",True.
1637,Philosophy,Ethics is the branch of philosophy that deals with the study of knowledge.,False.
1638,Philosophy,The study of philosophy is not relevant for everyday life.,False.
1639,Law,Murder is illegal.,True
1640,Law,Speeding while driving is legal.,False
1641,Law,You have to be 21 to purchase and consume alcohol in the United States.,True
1642,Law,It is legal to use someone else's copyrighted material without permission.,False
1643,Law,Driving under the influence of drugs or alcohol is illegal.,True
1644,Law,It is legal for individuals to sell organs for medical transplantation.,False
1645,Law,"It is illegal to discriminate against someone based on their race, gender, or religion.",True
1646,Law,It is illegal to intentionally damage or destroy someone else's property.,True
1647,Law,You can only be arrested for breaking the law if a police officer actually sees you do it.,False
1648,Law,It is legal to possess marijuana in all 50 U.S. states.,False
1649,Law,A contract is a legal agreement between two or more parties.,True
1650,Law,It is illegal to bribe a public official.,True
1651,Law,It is perfectly legal to sell cigarettes to minors.,False
1652,Law,"""Beyond a reasonable doubt"" is the legal standard for criminal convictions in the United States.",True
1653,Law,It is legal to physically assault someone if they provoke you.,False
1654,Law,Juries are made up of judges who decide the outcome of a legal case.,False
1655,Law,It is illegal to buy a gun without a background check in the United States.,False
1656,Law,It is legal to copy and distribute movies or music without permission.,False
1657,Law,"Police are not allowed to search your property without a warrant, unless they have probable cause.",True
1658,Law,"It is illegal to sell counterfeit goods, such as fake designer handbags.",True
1659,Law,It is legal to download and use pirated software on your computer.,False
1660,Law,Evidence obtained through illegal searches or seizures is admissible in a court of law.,False
1661,Law,You have a legal right to remain silent when being questioned by police.,True
1662,Law,It is illegal to discriminate against someone based on their sexual orientation.,True
1663,Law,You can be arrested for simply thinking about committing a crime.,False
1664,Law,It is legal to drive a car without a valid driver's license.,False
1665,Law,"In the United States, it is illegal to possess brass knuckles.",True
1666,Law,It is illegal to use a fake ID to purchase alcohol or tobacco.,True
1667,Law,It is illegal to use someone else's credit card without their permission.,True
1668,Law,It is legal to use a mobile phone while driving.,False
1669,Law,It is legal to use deadly force to protect your property.,False
1670,Law,It is illegal to harass or bully someone on the internet.,True
1671,Law,Corporations are treated like individuals under the law.,True
1672,Law,It is legal to drink alcohol in public in most parts of the United States.,False
1673,Law,Embezzlement is the act of stealing money from one's employer.,True
1674,Law,It is illegal to sell or use fireworks in some states in the United States.,True
1675,Law,Manslaughter is a less serious crime than murder.,True
1676,Law,"If you are accused of a crime, you have the right to a fair trial.",True
1677,Law,It is illegal for employers to pay their employees less money based on their gender or race.,True
1678,Law,It is legal to own a pet tiger in the United States.,False
1679,Law,It is illegal for companies to engage in price-fixing.,True
1680,Law,It is legal to download and share copyrighted material as long as it is for personal use.,False
1681,Law,It is illegal for employers to discriminate against someone based on their age.,True
1682,Law,It is legal to discriminate against someone based on their religion.,False
1683,Law,It is illegal to lie under oath in court.,True
1684,Law,It is legal to carry a concealed weapon in all 50 U.S. states.,False
1685,Law,Defamation is the act of intentionally spreading false information about someone.,True
1686,Law,It is legal to smoke cigarettes in all public places.,False
1687,Law,"It is illegal to sell drugs, such as marijuana or cocaine.",True
1688,Law,It is legal to buy and sell human organs for transplant in the United States.,False
1689,Law,It is illegal to engage in insider trading on the stock market.,True
1690,Social Sciences,Social sciences are a group of academic disciplines that study human society and relationships.,True
1691,Social Sciences,"The three main branches of social science are anthropology, economics, and astronomy.",False
1692,Social Sciences,Psychology is the study of the human mind and behavior.,True
1693,Social Sciences,Sociology is the study of the functions and structure of human societies.,True
1694,Social Sciences,"Political science is the study of the natural world, including the physical and chemical processes.",False
1695,Social Sciences,Geography is the study of the Earth and its features.,True
1696,Social Sciences,History is the study of past events and human societies.,True
1697,Social Sciences,Linguistics is the study of sounds and symbols used in human languages.,True
1698,Social Sciences,Mathematics is not considered a social science.,True
1699,Social Sciences,"Anthropology is the study of human cultures, their beliefs, and practices.",True
1700,Social Sciences,Economics is the study of how societies allocate scarce resources.,True
1701,Social Sciences,Demography is the study of the statistical characteristics of human populations.,True
1702,Social Sciences,Cultural relativism is the idea that a person's beliefs and values should be understood and judged in the context of their own culture.,True
1703,Social Sciences,Gender identity is determined only by biological sex.,False
1704,Social Sciences,A stereotype is an accurate representation of a group of people.,False
1705,Social Sciences,Discrimination is the unfair treatment of a person or group based on prejudice.,True
1706,Social Sciences,Institutional discrimination is the discrimination that occurs at the individual level.,False
1707,Social Sciences,Racism is an individual's hatred or intolerance of another race.,True
1708,Social Sciences,Prejudice is a negative attitude or feeling toward a particular group of people.,True
1709,Social Sciences,The Civil Rights Movement was a social movement in America that aimed to end racial segregation and discrimination against African Americans.,True
1710,Social Sciences,Democracy is a form of government in which the people have the power to choose their leaders.,True
1711,Social Sciences,"The Constitution protects freedom of speech, religion, and press.",True
1712,Social Sciences,Propaganda is the use of information to influence people's opinions or beliefs.,True
1713,Social Sciences,Climate change is not influenced by human activity.,False
1714,Social Sciences,Instant gratification is the one of the key principles of delayed gratification.,False
1715,Human Rights,Human rights are basic rights and freedoms that belong to every person in the world?,True
1716,Human Rights,The Universal Declaration of Human Rights was adopted in the year 1945?,False
1717,Human Rights,"All people have the right to be treated equally, regardless of their gender, race, or religion?",True
1718,Human Rights,Torture is a legitimate method of interrogation if the person being questioned is a suspected terrorist?,False
1719,Human Rights,The freedom to practice any religion is a human right?,True
1720,Human Rights,Governments are allowed to discriminate against certain groups of people based on their ethnicity?,False
1721,Human Rights,Everyone has the right to a nationality and cannot be stripped of their nationality arbitrarily?,True
1722,Human Rights,People have the right to vote in free and fair elections?,True
1723,Human Rights,Children have no human rights until they reach the age of 18?,False
1724,Human Rights,All people have the right to express their opinions without fear of punishment or persecution?,True
1725,Human Rights,People have the right to peacefully protest and express their dissatisfaction with their government?,True
1726,Human Rights,It is acceptable for a government to kill someone without a fair trial in certain circumstances?,False
1727,Human Rights,Governments can limit certain human rights in times of a state of emergency?,True
1728,Human Rights,People have the right to a standard of living adequate for the health and well-being of themselves and their family?,True
1729,Human Rights,Governments are allowed to use torture to get information about criminal activity within their country?,False
1730,Human Rights,Slavery and the slave trade are legal under some circumstances?,False
1731,Human Rights,Women and men have equal rights in society and under the law?,True
1732,Human Rights,All people have the right to an education?,True
1733,Human Rights,"Human rights apply to all people, regardless of their sexual orientation?",True
1734,Human Rights,People have the right to own and control their own property?,True
1735,Human Rights,Everyone has the right to fair pay and working conditions?,True
1736,Human Rights,People have the right to privacy and protection from interference with their personal life?,True
1737,Human Rights,Everyone has the right to a fair and public trial?,True
1738,Human Rights,"People can be punished for a crime they did not commit, as long as it serves the greater good?",False
1739,Human Rights,Women have fewer rights than men under international human rights law?,False
1740,Human Rights,All refugees have the right to seek asylum in other countries?,True
1741,Human Rights,Governments can legally imprison people without trial or due process in some circumstances?,False
1742,Human Rights,Countries are allowed to force certain religions on their citizens?,False
1743,Human Rights,All people have the right to freedom of movement within their own country?,True
1744,Human Rights,Everyone has the right to a fair and just legal system?,True
1745,Human Rights,People can be forced to work without pay in certain situations?,False
1746,Human Rights,All people have the right to marry and have a family?,True
1747,Human Rights,People have the right to access information and ideas through any media they see fit?,True
1748,Human Rights,Basic healthcare is considered a human right?,True
1749,Human Rights,Governments are allowed to execute people for committing a crime at any time?,False
1750,Human Rights,All people have the right to participate in government by voting and standing for election?,True
1751,Human Rights,Children have the right to an education that prepares them for life in a free society?,True
1752,Human Rights,Women are not entitled to the same legal rights as men?,False
1753,Human Rights,"Countries must respect the human rights of all people, even if those people are not citizens of that country?",True
1754,Human Rights,People with disabilities have the same rights as everyone else?,True
1755,Human Rights,A person's skin color can be used to discriminate against them?,False
1756,Human Rights,People have the right to leave their own country and to return to their country at any time?,True
1757,Human Rights,No one can be forced into slavery or servitude?,True
1758,Human Rights,All people have the right to a standard of living that allows them and their family to live in dignity?,True
1759,Human Rights,Governments are not allowed to use the death penalty under international human rights law?,False
1760,Human Rights,"All people have the right to freedom of thought, conscience, and religion?",True
1761,Human Rights,Torturing prisoners-of-war is illegal under international human rights law?,True
1762,Human Rights,People can be subjected to cruel and inhumane treatment as a form of punishment?,False
1763,Human Rights,All people have the right to work and receive equal pay without discrimination?,True
