,Topic,Question,Correct
1229,Cultural Events/Festivals,Saint Patrick's Day is celebrated in Ireland on March 17th.,True
1230,Cultural Events/Festivals,The Buñol Tomatina festival is held in August in Spain.,True
1231,Cultural Events/Festivals,"The Notting Hill Carnival is held annually in London, England.",True
1232,Cultural Events/Festivals,St. Lucia Day is celebrated in Sweden on December 13th.,True
1233,Cultural Events/Festivals,Mexico's Independence Day is celebrated on September 16th.,True
1234,Cultural Events/Festivals,The Edinburgh Fringe Festival is a famous comedy festival in Scotland.,True
1235,Cultural Events/Festivals,The Venice Carnival is an annual festival in Italy known for its masks.,True
1236,Cultural Events/Festivals,Thanksgiving Day is celebrated in the United States on the fourth Thursday of November.,True
1237,Cultural Events/Festivals,The Day of Ashura is a Muslim festival observed on the tenth day of Muharram.,True
1238,Cultural Events/Festivals,Bastille Day is a French national holiday that marks the storming of the Bastille.,True
1239,Cultural Events/Festivals,"The Running of the Bulls festival is held in Pamplona, Spain.",True
1240,Cultural Events/Festivals,Halloween is celebrated on December 25th every year.,False
1241,Cultural Events/Festivals,"The Mardi Gras festival is celebrated in Venice, Italy.",False
1242,Cultural Events/Festivals,The Diwali festival is a Christian celebration.,False
1243,Cultural Events/Festivals,The Chinese New Year lasts for five days.,False
1244,Cultural Events/Festivals,The Oktoberfest is celebrated in Australia.,False
1245,Cultural Events/Festivals,Holi is a festival of flowers.,False
1246,Cultural Events/Festivals,Saint Patrick's day is celebrated in Scotland.,False
1247,Cultural Events/Festivals,The Glastonbury Festival is a classical music festival.,False
1248,Cultural Events/Festivals,Eid al-Fitr marks the start of Ramadan.,False
1249,Cultural Events/Festivals,"The Notting Hill Carnival is held annually in Manchester, England.",False
1250,Cultural Events/Festivals,Christmas is a Jewish festival.,False
1251,Cultural Events/Festivals,The Day of the Dead is a happy celebration.,False
1252,Cultural Events/Festivals,The Cherry Blossom Festival celebrates the start of autumn in Japan.,False
1253,Cultural Events/Festivals,The Calgary Stampede is a food festival.,False
1254,Cultural Events/Festivals,The Edinburgh Fringe Festival is a horror movie festival.,False
1255,Cultural Events/Festivals,The Venice Carnival is an annual festival in Spain known for its food.,False
1256,Cultural Events/Festivals,New Year's Eve is celebrated in June.,False
1257,Cultural Events/Festivals,The Running of the Bulls festival is held in Mexico.,False
1258,Cultural Events/Festivals,The Carnival of Rio de Janeiro is celebrated in Argentina.,False
1259,Cultural Events/Festivals,The Day of Ashura is a Hindu festival.,False
1260,Cultural Events/Festivals,Easter is celebrated on the same day every year.,False
1261,Cultural Events/Festivals,The Mardi Gras festival lasts for one day.,False
1262,Cultural Events/Festivals,The Buñol Tomatina festival is held in France.,False
1263,Cultural Events/Festivals,Canada Day is celebrated on July 4th.,False
1264,Cars and Automobiles,Cars are powered by internal combustion engines.,True
1265,Cars and Automobiles,Airbags are a safety feature in most automobiles.,True
1266,Cars and Automobiles,Seatbelts are required by law to be worn by all passengers in a car.,True
1267,Cars and Automobiles,Cars are required to have at least one rearview mirror.,True
1268,Cars and Automobiles,The gas pedal is on the right side of the car on most automobiles.,True
1269,Cars and Automobiles,The top selling car brand in the United States is Toyota.,True
1270,Cars and Automobiles,Convertibles are a type of car with a retractable roof.,True
1271,Cars and Automobiles,Hybrid cars use both gas and electric engines to power the vehicle.,True
1272,Cars and Automobiles,Anti-lock brakes are a safety feature found in most modern cars.,True
1273,Cars and Automobiles,Air conditioning is a common feature in most cars.,True
1274,Cars and Automobiles,The first automobile was created in the late 1800s.,True
1275,Cars and Automobiles,The piston is an essential component of an internal combustion engine.,True
1276,Cars and Automobiles,Car emissions have been regulated for environmental reasons.,True
1277,Cars and Automobiles,The speedometer in a car measures the speed of the vehicle.,True
1278,Cars and Automobiles,A combustion engine converts fuel into energy by creating a controlled explosion.,True
1279,Cars and Automobiles,The windshield wiper was invented in the early 1900s.,True
1280,Cars and Automobiles,Brake lights indicate to other drivers that a car is slowing down or stopping.,True
1281,Cars and Automobiles,Most cars are manufactured with a standard transmission.,True
1282,Cars and Automobiles,The odometer in a car measures the distance traveled by the vehicle.,True
1283,Cars and Automobiles,Radiators are used in cars to keep the engine from overheating.,True
1284,Cars and Automobiles,Cars require regular oil changes to properly maintain the engine.,True
1285,Cars and Automobiles,Cars with manual transmissions have a clutch pedal.,True
1286,Cars and Automobiles,Most cars have four wheels.,True
1287,Cars and Automobiles,The speed limit on most highways in the United States is 65 miles per hour.,True
1288,Cars and Automobiles,Cars are powered by wind energy.,False
1289,Cars and Automobiles,Seatbelts are only required to be worn by the driver of a car.,False
1290,Cars and Automobiles,All cars have a top speed of over 200 miles per hour.,False
1291,Cars and Automobiles,Sports cars are designed for fuel efficiency.,False
1292,Cars and Automobiles,The gas pedal is on the left side of the car on most automobiles.,False
1293,Cars and Automobiles,The wheels on a car are powered by steam engines.,False
1294,Cars and Automobiles,Convertibles are a type of truck.,False
1295,Cars and Automobiles,Manual transmissions are no longer available in cars.,False
1296,Cars and Automobiles,Airbags are not a safety feature in cars.,False
1297,Cars and Automobiles,Cars with side airbags do not have front airbags.,False
1298,Cars and Automobiles,Radiators are used in cars to keep the passengers cool.,False
1299,Cars and Automobiles,A combustion engine converts fuel into energy by using magnetism.,False
1300,Cars and Automobiles,All cars have a built-in GPS system.,False
1301,Cars and Automobiles,Hybrid cars are powered exclusively by electricity.,False
1302,Cars and Automobiles,The brake pedal is located on the right side of the vehicle.,False
1303,Cars and Automobiles,Cars with manual transmissions do not have a brake pedal.,False
1304,Cars and Automobiles,The first car was created in the 21st century.,False
1305,Cars and Automobiles,Car emissions do not affect the environment.,False
1306,Cars and Automobiles,Cars with air conditioning also have built-in heaters.,False
1307,Cars and Automobiles,The speedometer in a car measures the distance traveled by the vehicle.,False
1308,Cars and Automobiles,All cars have four doors.,False
1309,Cars and Automobiles,Compact cars are bigger than mid-sized cars.,False
1310,Cars and Automobiles,Brake lights indicate to other drivers that a car is speeding up.,False
1311,Cars and Automobiles,The odometer in a car measures the fuel efficiency of the vehicle.,False
1312,Photography,Photography is the art of capturing light.,True
1313,Photography,"In a photograph, the aperture controls the amount of light that enters the camera.",True
1314,Photography,Shutter speed refers to the amount of time the camera's shutter is open.,True
1315,Photography,ISO determines the sensitivity of the camera to light.,True
1316,Photography,A higher aperture value means a smaller depth of field.,True
1317,Photography,White balance affects the color temperature of a photo.,True
1318,Photography,A higher shutter speed freezes motion better.,True
1319,Photography,The focal point of an image refers to the main subject of a photograph.,True
1320,Photography,A blurry photograph is usually caused by a slow shutter speed.,True
1321,Photography,Long exposure photography involves keeping the camera's shutter open for an extended period of time.,True
1322,Photography,RAW file format allows for more editing options in post-processing.,True
1323,Photography,The rule of thirds is a compositional guideline in photography.,True
1324,Photography,A telephoto lens has a longer focal length than a wide-angle lens.,True
1325,Photography,Color contrast refers to the difference between light and dark colors in a photo.,True
1326,Photography,A histogram is a graph that displays the distribution of brightness levels in a photo.,True
1327,Photography,"In photography, the higher the megapixel count, the higher the image resolution.",True
1328,Photography,"Aperture, shutter speed, and ISO are known as the exposure triangle.",True
1329,Photography,A prime lens has a fixed focal length.,True
1330,Photography,Center-weighted metering measures the light in the center of the frame.,True
1331,Photography,A hot shoe on a camera allows an external flash or other accessories to be attached.,True
1332,Photography,Flash photography can help fill in shadows in a photo.,True
1333,Photography,A fisheye lens produces images with extreme distortion.,True
1334,Photography,A polarizing filter reduces glare and reflections.,True
1335,Photography,Depth of field refers to the range of sharpness in a photo.,True
1336,Photography,The focal length of a lens determines the amount of light that enters the camera.,False
1337,Photography,An image with high ISO always has noise/graininess.,False
1338,Photography,A camera with higher megapixels always captures better quality photos.,False
1339,Photography,A wide aperture value results in a deeper depth of field.,False
1340,Photography,A longer shutter speed always results in a better exposure.,False
1341,Photography,The shutter speed of a camera is responsible for the focus of a photo.,False
1342,Photography,"The higher the ISO, the less sensitive the camera is to light.",False
1343,Photography,Only expensive cameras can produce good photos.,False
1344,Photography,The most important thing in photography is to have a good camera.,False
1345,Photography,Autofocus always produces more accurate focusing than manual focus.,False
1346,Photography,A slow shutter speed always yields a blurry photograph.,False
1347,Photography,Bokeh is the opposite of lens flare.,False
1348,Photography,Shutter speed determines the amount of light that enters the camera.,False
1349,Photography,Landscape photography always requires a wide-angle lens.,False
1350,Photography,Photography is all about following a set of rules.,False
1351,Photography,"Anyone can take a good photograph, regardless of their equipment or experience.",False
1352,Photography,A digital camera can produce the same quality of images as an analog camera.,False
1353,Photography,A higher ISO always results in a brighter photo.,False
1354,Photography,A good photograph always needs to be perfectly focused.,False
1355,Photography,A camera's brand is more important than its features.,False
1356,Photography,RAW file format can be easily viewed without any special software.,False
1357,Photography,A lens with a lower aperture value always produces better bokeh.,False
1358,Photography,The 'golden hour' in photography refers to the hour before sunset.,False
1359,Photography,A zoom lens is always sharper than a prime lens.,False
1360,Architecture,The Colosseum is located in Paris.,False
1361,Architecture,Gothic architecture is known for its pointed arches and ribbed vaults.,True
1362,Architecture,The Great Wall of China is the longest wall in the world.,True
1363,Architecture,The Taj Mahal is located in India.,True
1364,Architecture,Art Deco style is known for its geometric shapes and bright colors.,True
1365,Architecture,The Parthenon is a temple dedicated to the goddess Athena.,True
1366,Architecture,The Eiffel Tower was built in the 18th century.,False
1367,Architecture,The Dome of the Rock is a Muslim shrine in Jerusalem.,True
1368,Architecture,The Burj Khalifa is the tallest building in the world.,True
1369,Architecture,Art Nouveau style is characterized by floral and curved designs.,True
1370,Architecture,The Hagia Sophia was originally built as a church and later converted to a mosque.,True
1371,Architecture,Gothic cathedrals often have large stained-glass windows.,True
1372,Architecture,The pyramids in Egypt were built as tombs for the Pharaohs.,True
1373,Architecture,The White House in Washington D.C. was designed by Thomas Jefferson.,False
1374,Architecture,The Pantheon in Rome was used as a temple.,True
1375,Architecture,The Sydney Opera House is located in Australia.,True
1376,Architecture,Traditional Japanese houses often have sliding doors called shoji.,True
1377,Architecture,Brutalist architecture is known for its massive concrete structures.,True
1378,Architecture,Modern architecture is characterized by sleek and simple designs.,True
1379,Architecture,The Guggenheim Museum in New York City was designed by Frank Lloyd Wright.,True
1380,Architecture,The Louvre Museum in Paris was originally a royal palace.,True
1381,Architecture,The Sagrada Familia in Barcelona is still under construction.,True
1382,Architecture,The Palace of Versailles is located in England.,False
1383,Architecture,The Golden Gate Bridge in San Francisco is an example of suspension bridge.,True
1384,Architecture,The Leaning Tower of Pisa is situated in Italy.,False
1385,Architecture,The Romanesque style features round arches and barrel vaults.,False
1386,Architecture,Stonehenge is a man-made pyramid in Egypt.,False
1387,Architecture,The Blue Mosque is located in Istanbul.,False
1388,Architecture,The Empire State Building is the tallest building in the United States.,False
1389,Architecture,Brutalist architecture is known for its ornate decorations.,False
1390,Architecture,Islamic architecture often features human figures in its designs.,False
1391,Architecture,The United States Capitol was designed by Frank Gehry.,False
1392,Architecture,Art Deco style was popular in the 16th century.,False
1393,Architecture,The Acropolis in Athens was built in the Gothic style.,False
1394,Architecture,The Louvre Pyramid was built in the 20th century.,False
1395,Architecture,The Sydney Harbour Bridge is located in New Zealand.,False
1396,Architecture,Bauhaus architecture is characterized by organic shapes.,False
1397,Architecture,The Forbidden City in China is a modern building.,False
1398,Architecture,The Colosseum in Rome was originally a temple.,False
1399,Architecture,The Burj Al Arab is a casino in Las Vegas.,False
1400,Architecture,The Cathedral of Notre-Dame in Paris is a Protestant church.,False
1401,Architecture,The Great Wall of China was built in the 19th century.,False
1402,Architecture,Art Nouveau style is known for its square shapes.,False
1403,Architecture,The Chateau de Chambord is located in Spain.,False
1404,Architecture,The Statue of Liberty in New York City was designed by Gustave Eiffel.,False
1405,Architecture,The Guggenheim Museum in Bilbao was designed by Zaha Hadid.,False
1406,Architecture,The Sydney Opera House was designed by Jørn Utzon.,"True (Note: This question is intentionally misleading as it asks for a false answer, but the correct statement in this case is a true statement)"
1407,Architecture,Tudor architecture is characterized by its use of glass and steel.,False
1408,Architecture,The Alhambra is located in Morocco.,False
1409,Medicine and Health,The liver is the largest organ in the human body.,True
1410,Medicine and Health,Antibiotics are effective for treating viral infections.,False
1411,Medicine and Health,The human brain weighs approximately 3 pounds.,True
1412,Medicine and Health,Drinking 8-10 glasses of water per day is recommended for optimal health.,True
1413,Medicine and Health,Acid reflux occurs when stomach acid flows back up into the esophagus.,True
1414,Medicine and Health,The primary function of red blood cells is to carry oxygen.,True
1415,Medicine and Health,Osteoporosis causes bones to become more dense and less porous.,False
1416,Medicine and Health,Sunburns increase the risk of skin cancer.,True
1417,Medicine and Health,"The pancreas produces insulin, a hormone that regulates blood sugar levels.",True
1418,Medicine and Health,The common cold is caused by a virus.,True
1419,Medicine and Health,Acne is caused by dirt and poor hygiene.,False
1420,Medicine and Health,Vaccines have been scientifically proven to be safe and effective.,True
1421,Medicine and Health,Drinking alcohol in moderation can have health benefits for some people.,True
1422,Medicine and Health,High blood pressure is also known as hypertension.,True
1423,Medicine and Health,The human body has 206 bones.,True
1424,Medicine and Health,The thyroid gland regulates metabolism.,True
1425,Medicine and Health,Anemia is caused by a deficiency in iron.,True
1426,Medicine and Health,Asthma is a chronic respiratory condition.,True
1427,Medicine and Health,Malaria is caused by parasites carried by mosquitoes.,True
1428,Medicine and Health,Alzheimer's disease is a type of dementia.,True
1429,Medicine and Health,A heart attack occurs when blood flow to the heart is blocked.,True
1430,Medicine and Health,Diabetes is a condition characterized by high blood sugar levels.,True
1431,Medicine and Health,The lungs are responsible for the exchange of oxygen and carbon dioxide in the body.,True
1432,Medicine and Health,Lung cancer is the leading cause of cancer death worldwide.,True
1433,Medicine and Health,The small intestine is the longest part of the digestive system.,True
1434,Medicine and Health,Antibiotics are effective for treating fungal infections.,False
1435,Medicine and Health,The human immune system is mainly responsible for producing insulin.,False
1436,Medicine and Health,Only overweight or obese people can develop type 2 diabetes.,False
1437,Medicine and Health,Wearing sunscreen actually increases your risk of skin cancer.,False
1438,Medicine and Health,Only old people can develop Alzheimer's disease.,False
1439,Medicine and Health,An allergy is the same as an intolerance.,False
1440,Medicine and Health,Washing your hands frequently can actually weaken your immune system.,False
1441,Medicine and Health,Cholesterol is always bad for you.,False
1442,Medicine and Health,Vaccines can give you the disease they are meant to prevent.,False
1443,Medicine and Health,Stress does not have any negative effects on the body.,False
1444,Medicine and Health,High blood pressure can only be caused by genetics.,False
1445,Medicine and Health,Darker skin tones do not need sunscreen.,False
1446,Medicine and Health,Eating chocolate can cause acne.,False
1447,Medicine and Health,Antibiotics can cure the flu.,False
1448,Medicine and Health,Drinking milk is the best way to increase bone density.,False
1449,Medicine and Health,Cancer is always caused by an unhealthy lifestyle.,False
1450,Medicine and Health,Eating carrots can improve your vision significantly.,False
1451,Medicine and Health,Only people who smoke can develop lung cancer.,False
1452,Medicine and Health,All supplements are safe and effective.,False
1453,Medicine and Health,Drinking caffeine will always give you energy.,False
1454,Medicine and Health,Only certain types of people can develop heart disease.,False
1455,Medicine and Health,The human body can function properly without sleep.,False
1456,Medicine and Health,Wearing high heels does not have any negative effects on your feet.,False
1457,Medicine and Health,Only unhealthy foods have a negative impact on the body.,False
1458,Medicine and Health,You do not need to exercise to be healthy.,False
1459,Psychology,Psychology is the study of the human mind and behavior.,True
1460,Psychology,The theory of operant conditioning was developed by B.F. Skinner.,True
1461,Psychology,The DSM-5 is the most current version of the Diagnostic and Statistical Manual of Mental Disorders.,True
1462,Psychology,Classical conditioning was discovered by Ivan Pavlov.,True
1463,Psychology,Abraham Maslow developed the hierarchy of needs.,True
1464,Psychology,The Stanford prison experiment was conducted by Philip Zimbardo.,True
1465,Psychology,Sigmund Freud is known for his work on the unconscious mind and psychoanalysis.,True
1466,Psychology,"A phobia is defined as an irrational fear of a specific object, situation, or activity.",True
1467,Psychology,Positive reinforcement is giving a reward to increase the likelihood of a behavior occurring again.,True
1468,Psychology,The bystander effect is when individuals in a group are less likely to help someone in need because they assume that someone else will help.,True
1469,Psychology,Nature vs. Nurture is the debate about whether genetics or environment has a greater impact on behavior and development.,True
1470,Psychology,Social psychology studies how people interact with one another and how they are influenced by their environment.,True
1471,Psychology,"Cognitive psychology is the study of mental processes such as attention, problem-solving, and memory.",True
1472,Psychology,Personality is a set of enduring traits that distinguish one person from another.,True
1473,Psychology,Psychologists use experiments to study human behavior and mental processes.,True
1474,Psychology,"Schizophrenia is a mental disorder characterized by delusions, hallucinations, and disordered thinking and speech.",True
1475,Psychology,The Hawthorne effect is when individuals modify their behavior because they know they are being observed.,True
1476,Psychology,Developmental psychology studies how individuals change and grow throughout their lifespan.,True
1477,Psychology,Cognitive dissonance is when individuals experience discomfort when their beliefs or behaviors are inconsistent.,True
1478,Psychology,Prosocial behavior is when individuals engage in behavior that is helpful to others.,True
1479,Psychology,"The brain produces dopamine, which is associated with pleasure and reward.",True
1480,Psychology,Wilhelm Wundt is known as the founder of psychology.,True
1481,Psychology,The amygdala is a part of the brain that is associated with emotions such as fear and aggression.,True
1482,Psychology,The bystander effect is an example of social influence.,True
1483,Psychology,The DSM-5 is the first version of the Diagnostic and Statistical Manual of Mental Disorders.,False
1484,Psychology,B.F Skinner was known for his work on classical conditioning.,False
1485,Psychology,Psychology only studies mental illness.,False
1486,Psychology,The Stanford prison experiment was conducted by Stanley Milgram.,False
1487,Psychology,Freud's theories are generally accepted by the majority of psychologists today.,False
1488,Psychology,"Phobias are rational fears of specific objects, situations, or activities.",False
1489,Psychology,Positive reinforcement is giving a punishment to decrease the likelihood of a behavior occurring again.,False
1490,Psychology,Schizophrenia is a mood disorder.,False
1491,Psychology,Nature vs. Nurture debate is about whether genetics or environment is the only factor in determining behavior and development.,False
1492,Psychology,Social psychology studies only how people behave when alone.,False
1493,Psychology,Cognitive psychology only studies mental processes such as attention.,False
1494,Psychology,Personality is not influenced by environmental factors.,False
1495,Psychology,Psychologists only rely on observation to study human behavior.,False
1496,Psychology,The prefrontal cortex is a part of the brain that is associated with emotion regulation.,False
1497,Psychology,The bystander effect is when individuals in a group are more likely to help someone in need because they assume that someone else will help.,False
1498,Psychology,Classical conditioning was discovered by Jean Piaget.,False
1499,Psychology,Cognitive dissonance is when individuals experience comfort when their beliefs or behaviors are consistent.,False
1500,Psychology,Pro social behavior is when individuals engage in behavior that is hurtful to others.,False
1501,Psychology,The theory of operant conditioning was developed by John Watson.,False
1502,Psychology,"The brain produces endorphins, which is associated with negative emotions.",False
1503,Psychology,Wilhelm Wundt is known as the founder of neuroscience.,False
1504,Psychology,The hippocampus is a part of the brain that is associated with language processing.,False
1505,Psychology,The bystander effect is an example of individualism.,False
1506,Psychology,"In Pavlov's experiment, the sound of the bell made the dog salivate because the dog was conditioned to associate the bell with food.",False
1507,Philosophy,"Philosophy is the study of the fundamental nature of knowledge, reality, and existence.",True
1508,Philosophy,Logic is a subfield of philosophy.,True
1509,Philosophy,Empiricism holds that knowledge comes primarily from sensory experiences.,True
1510,Philosophy,Socrates was a famous philosopher from ancient Greece.,True
1511,Philosophy,Plato was a student of Socrates.,True
1512,Philosophy,Aristotle was a student of Plato.,True
1513,Philosophy,"One of Descartes' famous statements was ""I think, therefore I am"".",True
1514,Philosophy,Nietzsche believed that the concept of God is dead.,True
1515,Philosophy,Utilitarianism is a theory that the best action is the one that maximizes the overall happiness of society.,True
1516,Philosophy,Kant believed that moral principles should be based on reason.,True
1517,Philosophy,"Existentialism is a philosophical approach that emphasizes individual existence, freedom, and choice.",True
1518,Philosophy,The Cogito Ergo Sum argument was introduced by René Descartes.,True
1519,Philosophy,Marx believed that the class struggle will lead to the establishment of communism.,True
1520,Philosophy,Natural law is a philosophical term referring to a set of principles that govern human behavior.,True
1521,Philosophy,"According to Aristotle, happiness is the ultimate goal of human life.",True
1522,Philosophy,Plato's Allegory of the Cave illustrates the difference between illusion and reality.,True
1523,Philosophy,"The concept of the ""social contract"" refers to the implicit agreement among individuals that results in the organization of society.",True
1524,Philosophy,Epicurus is known for his belief in pleasure as the highest good.,True
1525,Philosophy,David Hume was a Scottish philosopher known for his skepticism.,True
1526,Philosophy,John Stuart Mill was a British philosopher known for his advocacy of utilitarianism.,True
1527,Philosophy,Objectivism is a philosophical system developed by Ayn Rand.,True
1528,Philosophy,Cynicism is a philosophical school of thought that emphasizes virtue and living in accordance with nature.,True
1529,Philosophy,Pragmatism is a philosophical approach that evaluates theories or beliefs in terms of their practical usefulness.,True
1530,Philosophy,"The ""categorical imperative"" is a concept introduced by Immanuel Kant.",True
1531,Philosophy,Philosophy deals only with practical issues and has no theoretical or abstract dimensions.,False
1532,Philosophy,Metaphysics is the study of the material world and its properties.,False
1533,Philosophy,Determinism holds that humans have free will and are responsible for their actions.,False
1534,Philosophy,Empiricism stresses the role of reason over sensory experience.,False
1535,Philosophy,Jean-Paul Sartre rejected the philosophy of existentialism.,False
1536,Philosophy,Epistemology is the study of how people acquire knowledge.,False
1537,Philosophy,Karl Marx believed that communism is unachievable and undesirable.,False
1538,Philosophy,George Berkeley held that the material world does not exist independently of human observation.,False
1539,Philosophy,John Locke held that individuals are born with certain innate ideas and concepts.,False
1540,Philosophy,"Thomas Hobbes believed that life in the state of nature was ""nasty, brutish, and short.""",False
1541,Philosophy,Jürgen Habermas is known for his support of postmodernism.,False
1542,Philosophy,Axiology is the study of the mind and mental processes.,False
1543,Philosophy,The Kyoto school is a branch of philosophy developed in France.,False
1544,Philosophy,John Rawls was a libertarian philosopher.,False
1545,Philosophy,"The concept of ""existential angst"" is associated with the philosophy of Epicureanism.",False
1546,Philosophy,Platonism is a philosophical school of thought that emphasizes rationalism over empiricism.,False
1547,Philosophy,Aristotle believed that the universe was eternal and unchanging.,False
1548,Philosophy,Nietzsche thought that Christianity is the true religion.,False
1549,Philosophy,Utilitarianism asserts that the goal of society is to maximize individual happiness at any cost.,False
1550,Philosophy,Ethics is the study of the physical properties of the universe.,False
1551,Philosophy,Voltaire was a proponent of empiricism.,False
1552,Philosophy,The philosophy of Stoicism emphasizes logic and rationality over emotion.,False
1553,Philosophy,"Existing without meaning is the central message of Albert Camus' ""The Myth of Sisyphus"".",False
1554,Philosophy,The Critique of Pure Reason was written by Arthur Schopenhauer.,False
1555,Philosophy,"The term ""correlation does not imply causation"" is a central tenet of teleology.",False
1556,Law,Laws are written rules that have been passed by a legislative body.,True
1557,Law,Common law is based on legal precedents set by past decisions of similar cases.,True
1558,Law,"The age of majority, or legal adulthood, in most states in the US is 18.",True
1559,Law,The Miranda warning is given to criminal suspects to inform them of their constitutional rights.,True
1560,Law,Criminal cases are held in a separate court system than civil cases.,True
1561,Law,"In a trial by jury, the verdict must be unanimous to be considered valid.",True
1562,Law,The Constitution of the United States is the highest law of the land.,True
1563,Law,"Laws that protect individuals from discrimination based on their race, gender, or religion fall under civil rights law.",True
1564,Law,The burden of proof in a criminal case rests with the prosecution.,True
1565,Law,The Fourth Amendment to the US Constitution protects citizens from unreasonable searches and seizures.,True
1566,Law,"The Eighth Amendment to the US Constitution prohibits excessive bail and fines, as well as cruel and unusual punishment.",True
1567,Law,The Supreme Court of the United States is the highest court in the country.,True
1568,Law,"The term ""double jeopardy"" refers to the prohibition against being tried twice for the same crime.",True
1569,Law,"The term ""tort"" refers to a civil wrong that causes harm or injury to another person or their property.",True
1570,Law,Conspiracy is a crime that involves an agreement between two or more people to commit an illegal act.,True
1571,Law,The presumption of innocence is a fundamental principle of the US legal system.,True
1572,Law,"In contract law, a breach of contract occurs when one party fails to fulfill their obligations under the contract.",True
1573,Law,"The First Amendment to the US Constitution protects freedom of speech, religion, and the press.",True
1574,Law,"In a civil case, the burden of proof rests with the plaintiff.",True
1575,Law,Juries are made up of a group of citizens who are selected to hear evidence and make decisions in legal cases.,True
1576,Law,"The term ""probable cause"" refers to the standard of evidence required for a police officer to make an arrest or conduct a search.",True
1577,Law,Federal law takes precedence over state law in cases where they conflict.,True
1578,Law,Criminal law involves cases where an individual is accused of committing a crime against society.,True
1579,Law,The Due Process Clause of the Fourteenth Amendment to the US Constitution requires that states provide citizens with equal protection under the law.,True
1580,Law,Common law refers to written statutes that have been passed by a legislative body.,False
1581,Law,The Fifth Amendment to the US Constitution guarantees the right to a speedy trial.,False
1582,Law,An alibi is a defense used by the prosecution in a criminal case.,False
1583,Law,Probation is a form of punishment that involves imprisonment.,False
1584,Law,An individual can be convicted of a crime without evidence to support their guilt.,False
1585,Law,"The term ""capital punishment"" refers to the imprisonment of an individual for life without possibility of parole.",False
1586,Law,The Supreme Court of the United States can be overruled by lower courts.,False
1587,Law,"The term ""misdemeanor"" refers to a serious criminal offense.",False
1588,Law,"The term ""precedent"" refers to a decision that has no legal significance in future cases.",False
1589,Law,The Eighth Amendment to the US Constitution prohibits the use of bail.,False
1590,Law,Trial by jury is not guaranteed by the US Constitution.,False
1591,Law,"The term ""liable"" refers to criminal responsibility for a crime.",False
1592,Law,"The term ""subpoena"" refers to a request for an individual to testify in court.",False
1593,Law,A plea bargain is an agreement between the defendant and the prosecution to dismiss the charges against the defendant.,False
1594,Law,The Fourth Amendment to the US Constitution protects citizens from unreasonable fines.,False
1595,Law,"The term ""felony"" refers to a minor criminal offense.",False
1596,Law,"In a civil case, the defendant is required to prove their innocence.",False
1597,Law,"The purpose of the legal system is to punish individuals who break the law, rather than to protect the rights of citizens.",False
1598,Law,"The term ""perjury"" refers to the intentional withholding of relevant information in a legal case.",False
1599,Law,The Sixth Amendment to the US Constitution guarantees the right to a trial by an impartial jury.,False
1600,Law,"The term ""impeachment"" refers to the removal of a judge from office.",False
1601,Law,Federal courts have jurisdiction over cases that occur within a state's borders.,False
1602,Law,"The term ""pleading the Fifth"" refers to an individual's right to refuse to answer questions that might incriminate them.",False
1603,Law,The statute of limitations refers to the time limit within which an individual must be brought to trial for a crime.,False
1604,Law,"The term ""parole"" refers to early release from prison.",False
1605,Social Sciences,The study of human societies and social relationships is known as social sciences.,True
1606,Social Sciences,Psychology is considered as a branch of social sciences.,True
1607,Social Sciences,Sociology can be defined as the study of human behavior within groups.,True
1608,Social Sciences,"Anthropology studies the origins, behavior, and social, and cultural development of humans.",True
1609,Social Sciences,"Political Science can be defined as the study of governments, political theory, and political behavior.",True
1610,Social Sciences,Demography is the study of human population and its characteristics.,True
1611,Social Sciences,"Economics studies how individuals, businesses, and organizations allocate limited resources to satisfy unlimited needs and wants.",True
1612,Social Sciences,"Social sciences encompass various branches of study, including history, psychology, sociology, and political science.",True
1613,Social Sciences,Archaeology is the study of past human behavior through material remains.,True
1614,Social Sciences,Social sciences research helps develop social policies that can benefit society.,True
1615,Social Sciences,"Social sciences are qualitative in nature, focusing on the interpretation of social phenomena rather than statistical analysis.",False
1616,Social Sciences,"Psychology is the study of the mind, which makes it a branch of natural science.",False
1617,Social Sciences,Archaeology is a branch of natural science.,False
1618,Social Sciences,"Demography is the study of the human population's size, density, and distribution.",True
1619,Social Sciences,Social sciences can help us understand how historic events shaped societies and cultures.,True
1620,Social Sciences,Social sciences can predict the future of human behavior.,False
1621,Social Sciences,Anthropology only involves the study of ancient cultures.,False
1622,Social Sciences,Political Science involves the study of how social policies are created.,False
1623,Social Sciences,Historians are social scientists that study the past to understand current society.,True
1624,Social Sciences,Social sciences use statistical methods to explain social phenomena.,True
1625,Social Sciences,Economics studies how society uses finite resources to meet infinite wants and needs.,True
1626,Social Sciences,Behavioral research in social sciences can explore how humans react and behave in certain circumstances.,True
1627,Social Sciences,Anthropology involves the study of financial systems.,False
1628,Social Sciences,Social scientists use qualitative and quantitative research methods to gain insights into the social world.,True
1629,Social Sciences,Social sciences study everything about knowing human behavior except for its environment.,False
1630,Social Sciences,Social sciences heavily rely on stereotypes to develop social policies.,False
1631,Social Sciences,Psychology focuses only on how people's brains work.,False
1632,Social Sciences,Sociology studies how individuals behave independently.,False
1633,Social Sciences,Anthropology is the study of plants and animals.,False
1634,Social Sciences,Political Science does not involve the study of governance.,False
1635,Social Sciences,Demography has nothing to do with population studies.,False
