,Topic,Question,Correct
1262,Famous Personalities,Cleopatra was of Egyptian descent.,True
1263,Famous Personalities,Mother Teresa was born in India.,True
1264,Famous Personalities,Abraham Lincoln was the first president of the United States.,False
1265,Famous Personalities,"Mozart was born in Vienna, Austria.",False
1266,Famous Personalities,Marilyn Monroe's real name was Norma Jeane Mortenson.,True
1267,Famous Personalities,Bruce Lee's cause of death is unknown.,False
1268,Famous Personalities,"Freddie Mercury was the lead vocalist of the band ""The Doors"".",False
1269,Famous Personalities,Ernest Hemingway was an American novelist and journalist.,True
1270,Famous Personalities,Christopher Columbus discovered America in the 16th century.,False
1271,Famous Personalities,Nelson Mandela was the first black president of South Africa.,True
1272,Famous Personalities,William Shakespeare was born in the late 15th century.,True
1273,Famous Personalities,J.K. Rowling is the author of the Harry Potter book series.,True
1274,Famous Personalities,Steve Jobs was the co-founder of Microsoft.,False
1275,Famous Personalities,Prince was born in Minnesota.,True
1276,Famous Personalities,"Walt Disney's first film was ""Snow White and the Seven Dwarfs"".",True
1277,Famous Personalities,Oprah Winfrey is the first African American woman billionaire.,True
1278,Famous Personalities,"Martin Scorsese directed the movie ""The Silence of the Lambs"".",False
1279,Famous Personalities,Princess Margaret was the eldest child of Queen Elizabeth II.,False
1280,Famous Personalities,Vincent Van Gogh cut off his left ear.,True
1281,Famous Personalities,Sir Isaac Newton discovered the laws of thermodynamics.,False
1282,Famous Personalities,Audrey Hepburn was born in Belgium.,True
1283,Famous Personalities,Frank Sinatra was born in the early 20th century.,True
1284,Famous Personalities,Bill Gates dropped out of Harvard University.,True
1285,Famous Personalities,Charlie Chaplin was born in the United Kingdom.,True
1286,Famous Personalities,Amy Winehouse passed away at the age of 30.,True
1287,Famous Personalities,Adolf Hitler was born in Austria.,True
1288,Famous Personalities,Jackie Chan is originally from Japan.,False
1289,Famous Personalities,Madonna was born in the 1970s.,False
1290,Famous Personalities,Prince William is the older brother of Prince Harry.,True
1291,Famous Personalities,Cristiano Ronaldo is a retired footballer.,False
1292,Famous Personalities,"Johnny Depp played the role of Jack Sparrow in ""Pirates of the Caribbean"".",True
1293,Famous Personalities,Lady Gaga's real name is Stefani Joanne Angelina Germanotta.,True
1294,Famous Personalities,Pele is a retired Brazilian footballer.,True
1295,Famous Personalities,"Julia Roberts' first major role was in the movie ""Pretty Woman"".",True
1296,Famous Personalities,Martin Luther was an influential figure during the age of Enlightenment.,False
1297,Famous Personalities,Winston Churchill was the Prime Minister of England during World War II.,True
1298,Famous Personalities,Queen Victoria was the longest-reigning monarch in British history.,True
1299,Famous Personalities,Michael Jordan is considered by many to be the greatest basketball player of all time.,True
1300,Famous Personalities,Cleopatra was the last pharaoh of ancient Egypt.,True.
1301,Cultural Events/Festivals,Cultural events and festivals are often held to celebrate historical or religious traditions.,True
1302,Cultural Events/Festivals,Most cultural events and festivals only occur in the summer months.,False
1303,Cultural Events/Festivals,Attending a cultural event or festival is only enjoyable if you are from the same cultural background.,False
1304,Cultural Events/Festivals,Cultural events and festivals are only held in big cities.,False
1305,Cultural Events/Festivals,It is appropriate to wear a costume to a cultural event or festival even if it’s not your own culture.,False
1306,Cultural Events/Festivals,"At a cultural event or festival, it is appropriate to try foods from different cultures.",True
1307,Cultural Events/Festivals,Cultural events and festivals are always family-friendly events.,False
1308,Cultural Events/Festivals,It is disrespectful to take pictures of people in cultural attire without permission.,True
1309,Cultural Events/Festivals,Participating in cultural dances is only appropriate if you have been trained in that dance style.,False
1310,Cultural Events/Festivals,Most cultural events and festivals require an admission fee.,True
1311,Cultural Events/Festivals,Cultural events and festivals are a good way to learn about different cultures.,True
1312,Cultural Events/Festivals,It is appropriate to touch or try on cultural clothing on display at a festival or event.,False
1313,Cultural Events/Festivals,Cultural events and festivals are often held in public spaces like parks or city squares.,True
1314,Cultural Events/Festivals,Some cultural events and festivals have been celebrated for hundreds of years.,True
1315,Cultural Events/Festivals,Most cultural events and festivals only feature music from one particular culture.,False
1316,Cultural Events/Festivals,Festivals that celebrate the harvest are only celebrated in rural areas.,False
1317,Cultural Events/Festivals,Cultural events and festivals are often free to attend.,True
1318,Cultural Events/Festivals,Cultural events and festivals are only celebrated by certain ethnic groups.,False
1319,Cultural Events/Festivals,It is important to research the history and customs of a culture before attending its festival or event.,True
1320,Cultural Events/Festivals,It is disrespectful to laugh or make fun of cultural dress or customs at a festival or event.,True
1321,Cultural Events/Festivals,Some cultural events and festivals feature live performances such as plays or musicals.,True
1322,Cultural Events/Festivals,Most cultural events and festivals are only celebrated for one day.,False
1323,Cultural Events/Festivals,Cultural events and festivals can only be enjoyed by adults.,False
1324,Cultural Events/Festivals,It is appropriate to bring your own food to a cultural event or festival.,False
1325,Cultural Events/Festivals,Cultural events and festivals always have a religious or spiritual connection.,False
1326,Cultural Events/Festivals,It is appropriate to ask questions and engage in conversation with people from different cultures at a festival or event.,True
1327,Cultural Events/Festivals,Most cultural events and festivals require attendees to dress in traditional attire.,False
1328,Cultural Events/Festivals,Cultural events and festivals can attract tourists from all over the world.,True
1329,Cultural Events/Festivals,It is acceptable to leave a cultural event or festival early if you are not enjoying it.,True
1330,Cultural Events/Festivals,Cultural events and festivals are only celebrated in Western countries.,False
1331,Cultural Events/Festivals,Children are only allowed to participate in cultural activities with adult supervision.,False
1332,Cultural Events/Festivals,Some cultural events and festivals have specific dress codes or guidelines.,True
1333,Cultural Events/Festivals,Cultural events and festivals can be a way to promote cultural understanding and respect.,True
1334,Cultural Events/Festivals,Most cultural events and festivals take place on weekends.,True
1335,Cultural Events/Festivals,It is considered rude to refuse food or drinks offered at a cultural event or festival.,True
1336,Cultural Events/Festivals,Cultural events and festivals always involve a parade.,False
1337,Cultural Events/Festivals,Most cultural events and festivals are planned and organized by the government.,False
1338,Cultural Events/Festivals,Some cultural events and festivals have been recognized as UNESCO World Heritage sites.,True
1339,Cultural Events/Festivals,It is appropriate to haggle over prices at a cultural event or festival.,False
1340,Cultural Events/Festivals,Cultural events and festivals can impact the local economy by increasing tourism.,True
1341,Cultural Events/Festivals,It is appropriate to bring pets to a cultural event or festival.,False
1342,Cultural Events/Festivals,Cultural events and festivals can promote a sense of community and belonging.,True
1343,Cultural Events/Festivals,It is important to be respectful of cultural differences and practices when attending a cultural event or festival.,True
1344,Cultural Events/Festivals,Some cultural events and festivals involve competitions or games based on traditional customs.,True
1345,Cultural Events/Festivals,It is considered impolite to decline an invitation to attend a cultural event or festival.,False
1346,Cultural Events/Festivals,Most cultural events and festivals occur only once a year.,False
1347,Cultural Events/Festivals,Some cultural events and festivals involve mass participation in activities like dancing or singing.,True
1348,Cultural Events/Festivals,It is appropriate to touch or take home items from cultural displays at a festival or event without permission.,False
1349,Cultural Events/Festivals,Cultural events and festivals can help to preserve and promote traditional customs and practices.,True
1350,Cultural Events/Festivals,Most cultural events and festivals have a designated area for children's activities.,True
1351,Cars and Automobiles,Cars with a larger engine always have faster acceleration.,False.
1352,Cars and Automobiles,Manual transmission cars get better gas mileage than automatic transmission cars.,True.
1353,Cars and Automobiles,Cars with a higher horsepower rating are always faster than cars with a lower horsepower rating.,False.
1354,Cars and Automobiles,Sports cars are always less fuel-efficient than other cars.,False.
1355,Cars and Automobiles,All-wheel-drive cars perform better in snowy or wet conditions than front-wheel-drive cars.,True.
1356,Cars and Automobiles,It is illegal to tint your car windows in every state.,False.
1357,Cars and Automobiles,The type of fuel used in a car can affect its performance.,True.
1358,Cars and Automobiles,SUVs are always safer than smaller cars.,False.
1359,Cars and Automobiles,Hybrid cars always have better gas mileage than non-hybrid cars.,False.
1360,Cars and Automobiles,Cars with more airbags are always safer than cars with fewer airbags.,False.
1361,Cars and Automobiles,Cars with a lower weight always have better fuel economy.,True.
1362,Cars and Automobiles,The color of a car can affect its resale value.,True.
1363,Cars and Automobiles,Cars with more features are always more expensive.,True.
1364,Cars and Automobiles,It is illegal to drive without shoes on in every state.,False.
1365,Cars and Automobiles,"Regardless of the car's weight, higher octane gasoline always leads to better performance.",False.
1366,Cars and Automobiles,Sports cars always have worse gas mileage than sedans.,False.
1367,Cars and Automobiles,The rearview camera is a standard feature in all new cars.,True.
1368,Cars and Automobiles,Four-wheel-drive and all-wheel-drive mean the same thing.,False.
1369,Cars and Automobiles,Electric cars are always less powerful than gas-powered cars.,False.
1370,Cars and Automobiles,Cars that are more expensive always have better safety features.,False.
1371,Cars and Automobiles,Cars with a higher ground clearance always have better off-road capability.,True.
1372,Cars and Automobiles,Cars with more cylinders always have better acceleration.,False.
1373,Cars and Automobiles,Most cars today achieve the EPA fuel economy ratings posted on the car’s sticker.,False.
1374,Cars and Automobiles,Electric cars are always better for the environment than hybrid cars.,False.
1375,Cars and Automobiles,Cars with a higher top speed are always able to accelerate faster.,False.
1376,Cars and Automobiles,Cars with a higher displacement always have better fuel efficiency.,False.
1377,Cars and Automobiles,Bigger cars are always safer than smaller cars.,False.
1378,Cars and Automobiles,SUVs always have better towing capacity than pickup trucks.,False.
1379,Cars and Automobiles,A high mileage on a car is always a bad thing.,False.
1380,Cars and Automobiles,The weight distribution of a car affects its handling.,True.
1381,Cars and Automobiles,Tuning your car will not affect or void your warranty.,False.
1382,Cars and Automobiles,All cars are capable of using alternative fuels.,False.
1383,Cars and Automobiles,Cars with a higher price tag are always faster than cheaper alternatives.,False.
1384,Cars and Automobiles,All electric cars have a very short driving range.,False.
1385,Cars and Automobiles,The make and model of a car do not affect the insurance rates.,False.
1386,Cars and Automobiles,It is always cheaper to repair a domestic car than an imported car.,False.
1387,Cars and Automobiles,Cars with larger wheels always provide better performance.,False.
1388,Cars and Automobiles,Cars with a higher number of gears always offer better performance.,False.
1389,Cars and Automobiles,Turbocharging or supercharging will always result in better fuel economy.,False.
1390,Cars and Automobiles,All electric cars need to be plugged in overnight to recharge.,True.
1391,Cars and Automobiles,All hybrids have to use premium gas.,False.
1392,Cars and Automobiles,Cars with a higher torque always have better towing capacity.,True.
1393,Cars and Automobiles,Diesel cars are always slower than gasoline-powered cars.,False.
1394,Cars and Automobiles,Cars with a higher price tag always have better resale value.,False.
1395,Cars and Automobiles,All cars require the same type of oil.,False.
1396,Cars and Automobiles,Cars that have higher fuel efficiency always have a higher price tag.,False.
1397,Cars and Automobiles,All cars come with a spare tire.,False.
1398,Cars and Automobiles,"You should always change your oil every 3,000 miles.",False.
1399,Photography,"The higher the megapixel count, the better the photo quality.",False.
1400,Photography,A photo taken with a smartphone can't be as good as a photo taken with a professional camera.,False.
1401,Photography,Using filters or editing the photo makes it less authentic.,False.
1402,Photography,Film photography is outdated and inferior to digital photography.,False.
1403,Photography,A blurry photo is always a bad photo.,False.
1404,Photography,It's not necessary to understand the technical aspects of photography to take good photos.,False.
1405,Photography,"A photo is either ""good"" or ""bad.""",False.
1406,Photography,Taking photos of people in public spaces without their consent is always legal.,False.
1407,Photography,A bigger camera always produces better photos.,False.
1408,Photography,Using a flash always ruins the photo.,False.
1409,Photography,A photo is only successful if it gets a lot of likes on social media.,False.
1410,Photography,Photographers always make a lot of money.,False.
1411,Photography,Photography is not a real art form.,False.
1412,Photography,Good photography is all about having good composition.,False.
1413,Photography,A photo should always be in focus.,False.
1414,Photography,"Editing a photo is ""cheating.""",False.
1415,Photography,Anyone can be a good photographer if they have a good camera.,False.
1416,Photography,A black and white photo is always more artistic than a color photo.,False.
1417,Photography,"A ""zoom lens"" refers to lenses that make objects appear closer in real life than they actually are.",False.
1418,Photography,The ISO setting controls how long the shutter stays open.,False.
1419,Photography,A SLR camera is always better than a point-and-shoot camera.,False.
1420,Photography,Photographers should always shoot in RAW format.,False.
1421,Photography,"The more expensive the lens, the better the photo quality.",False.
1422,Photography,A wide-angle lens is always better than a telephoto lens.,False.
1423,Photography,It's not possible to take good photos in bad lighting conditions.,False.
1424,Photography,"Photographers must always have a ""vision"" or a concept before taking a photo.",False.
1425,Photography,"The ""rule of thirds"" is a universal rule that must always be followed in photography.",False.
1426,Photography,Street photography always involves taking photos of random strangers on the street.,False.
1427,Photography,A good photographer always uses manual mode.,False.
1428,Photography,"""Bokeh"" is a type of camera lens.",False.
1429,Photography,A fish-eye lens is best used for portraits.,False.
1430,Photography,The shutter speed controls how much light enters the camera.,False.
1431,Photography,It's only possible to take good photos with expensive equipment.,False.
1432,Photography,A photo taken on film can't be edited.,False.
1433,Photography,"Photographers can't ""photoshop"" their images.",False.
1434,Photography,A photo must always be perfectly symmetrical to be considered good.,False.
1435,Photography,Taking photos of people on private property is always illegal.,False.
1436,Photography,A polarizing filter is only useful for landscape photography.,False.
1437,Photography,Taking a photo from a unique angle always makes it more interesting.,False.
1438,Photography,A DSLR camera is always better than a mirrorless camera.,False.
1439,Photography,The best photos are always the ones that are most technically perfect.,False.
1440,Photography,Soft focus is always a mistake in photography.,False.
1441,Photography,Black and white photography is easier than color photography.,False.
1442,Photography,A good photo always needs to have a clear focal point.,False.
1443,Photography,The color balance setting affects how warm or cool a photo looks.,False.
1444,Photography,"There is only one ""correct"" way to take a photo.",False.
1445,Photography,A photo is only successful if it tells a story.,False.
1446,Photography,"Photography is only about capturing moments and scenes, not creating them.",False.
1447,Architecture,Gothic architecture refers to buildings created in the 21st century.,False.
1448,Architecture,The tallest building in the world is in Dubai and it is an example of modern architecture.,True.
1449,Architecture,The design of the Eiffel Tower was considered controversial and many opposed it when it was first built.,True.
1450,Architecture,The Taj Mahal is an example of Baroque architecture.,False.
1451,Architecture,The Notre-Dame de Paris is a medieval Catholic cathedral.,True.
1452,Architecture,Modern architecture emphasizes function over form.,True.
1453,Architecture,The Guggenheim Museum in Bilbao is an example of Art Nouveau architecture.,False.
1454,Architecture,The Colosseum in Rome is a building from the ancient Roman times.,True.
1455,Architecture,The Palace of Versailles is an example of modern architecture.,False.
1456,Architecture,"The term ""Functionalist architecture"" refers to the idea of using building materials that are affordable and readily available to the public.",False.
1457,Architecture,The Great Wall of China is an example of ancient architecture.,True.
1458,Architecture,The Burj Khalifa is a building that was influenced by Islamic architecture.,True.
1459,Architecture,Modern architecture is characterized by the use of traditional materials and techniques.,False.
1460,Architecture,The Cathedral of Santa Maria del Fiore is an example of Byzantine architecture.,False.
1461,Architecture,Brutalist architecture is characterized by the use of glass and steel.,False.
1462,Architecture,The architect Frank Lloyd Wright was known for his focus on brutalist architecture.,False.
1463,Architecture,Art Deco architecture can be identified by its use of intricate geometric patterns.,True.
1464,Architecture,"The term ""vernacular architecture"" refers to the use of local materials and traditional building techniques.",True.
1465,Architecture,The Sagrada Familia basilica in Barcelona is an example of Gothic Revival architecture.,True.
1466,Architecture,Postmodern architecture draws inspiration from classical architecture.,True.
1467,Architecture,Bauhaus architecture is characterized by the use of ornate decoration and intricate detailing.,False.
1468,Architecture,"The term ""organic architecture"" refers to the use of natural materials.",True.
1469,Architecture,The Sydney Opera House is an example of modern architecture.,True.
1470,Architecture,The Colossus of Rhodes is an example of ancient architecture that no longer exists.,True.
1471,Architecture,"Traditional Japanese architecture features sliding doors, tatami mats and paper walls.",True.
1472,Architecture,International Style architecture emphasizes function over decoration.,True.
1473,Architecture,Frank Gehry is a well-known architect who has designed buildings with fluid and organic shapes.,True.
1474,Architecture,The Louvre Pyramid is an example of modernist architecture.,True.
1475,Architecture,"Baroque architecture is characterized by the use of exaggerated motion and clear, easily interpreted detail.",True.
1476,Architecture,Gothic Revival architecture draws inspiration from medieval architectural styles.,True.
1477,Architecture,Brutalist architecture was popular in the 18th century but is not used today.,False.
1478,Architecture,The Seattle Space Needle is an example of Art Deco architecture.,False.
1479,Architecture,Islamic architecture is characterized by the use of geometric patterns and Arabic calligraphy.,True.
1480,Architecture,Indigenous architecture refers to architectural styles created by European settlers in North America.,False.
1481,Architecture,The Parthenon in Athens is an example of ancient Greek architecture.,True.
1482,Architecture,The John Hancock Center in Chicago is an example of Gothic architecture.,False.
1483,Architecture,"The term ""Neo-Classical architecture"" refers to the use of contemporary materials and building techniques.",False.
1484,Architecture,The Opera Garnier in Paris is an example of Rococo architecture.,True.
1485,Architecture,The architecture of the Renaissance was characterized by the use of proportional harmony and geometric order.,True.
1486,Architecture,"The term ""deconstructivist architecture"" refers to the use of rigid, box-like shapes.",False.
1487,Architecture,Victorian architecture is characterized by the use of asymmetrical shapes and elaborate decorative details.,True.
1488,Architecture,"The term ""high-tech architecture"" refers to the use of advanced engineering and technology in building design.",True.
1489,Architecture,The Hanging Gardens of Babylon are an example of ancient architecture that were destroyed and no longer exist.,True.
1490,Architecture,The Gateway Arch in St. Louis is an example of modernist architecture.,True.
1491,Architecture,The St. Basil's Cathedral in Moscow is an example of Art Nouveau architecture.,False.
1492,Architecture,"The White House in Washington, D.C. is an example of Georgian architecture.",True.
1493,Architecture,"The term ""constructivist architecture"" refers to the use of prefabricated building components.",True.
1494,Architecture,The Leaning Tower of Pisa is an example of ancient Roman architecture.,False.
1495,Medicine and Health,Taking antibiotics can cure the common cold.,False.
1496,Medicine and Health,Vaccines are completely risk-free.,False.
1497,Medicine and Health,All forms of cancer are curable with treatment.,False.
1498,Medicine and Health,The flu shot can give you the flu.,False.
1499,Medicine and Health,Eating carrots can improve your vision.,True.
1500,Medicine and Health,Vaccines cause autism.,False.
1501,Medicine and Health,Chewing gum stays in your stomach for seven years.,False.
1502,Medicine and Health,It is safe to take expired medication.,False.
1503,Medicine and Health,"The more vitamin C you take, the less likely you are to get sick.",False.
1504,Medicine and Health,You can become immune to an antibiotic if you take it too often.,True.
1505,Medicine and Health,Vaccines are not necessary since diseases are almost extinct.,False.
1506,Medicine and Health,The majority of your body heat is lost through your head.,False.
1507,Medicine and Health,Fluoride in the water supply is harmful to your health.,False.
1508,Medicine and Health,All natural remedies are safe and effective.,False.
1509,Medicine and Health,All vaccines are safe for everyone.,False.
1510,Medicine and Health,You can catch an STD simply by using a public restroom.,False.
1511,Medicine and Health,It is safe to clean out your ears with a cotton swab.,False.
1512,Medicine and Health,Drinking alcohol kills brain cells.,False.
1513,Medicine and Health,Antibiotics work against viruses.,False.
1514,Medicine and Health,You should take antibiotics until you feel better.,False.
1515,Medicine and Health,You can't overdose on vitamins.,False.
1516,Medicine and Health,A high dose of antibiotics is more effective than a low dose.,False.
1517,Medicine and Health,Taking natural supplements guarantees good health.,False.
1518,Medicine and Health,You should always trust online medical advice.,False.
1519,Medicine and Health,Heart disease only affects older adults.,False.
1520,Medicine and Health,The brain stops growing once you reach adulthood.,False.
1521,Medicine and Health,Drinking milk increases mucus production.,False.
1522,Medicine and Health,You need to drink eight glasses of water a day.,False.
1523,Medicine and Health,You can get the common cold from being outside with wet hair.,False.
1524,Medicine and Health,Chocolate causes acne.,False.
1525,Medicine and Health,Sweating helps to detoxify your body.,False.
1526,Medicine and Health,You can cure a hangover by drinking more alcohol.,False.
1527,Medicine and Health,You should always finish a course of antibiotics.,False.
1528,Medicine and Health,Fitness trackers accurately measure the number of calories you burn.,False.
1529,Medicine and Health,Stomach ulcers are caused by spicy food and stress.,False.
1530,Medicine and Health,You can't contract an STD from oral sex.,False.
1531,Medicine and Health,Drinking coffee stunts your growth.,False.
1532,Medicine and Health,Sitting too close to the TV causes vision problems.,False.
1533,Medicine and Health,You can't get pregnant during your period.,False.
1534,Medicine and Health,The BMI is an accurate measurement of overall health.,False.
1535,Medicine and Health,You don't need to wear sunscreen on a cloudy day.,False.
1536,Medicine and Health,Eating late at night causes weight gain.,False.
1537,Medicine and Health,Taking a multivitamin every day is necessary for good health.,False.
1538,Medicine and Health,Hearing loss only affects older adults.,False.
1539,Medicine and Health,Drinking cranberry juice can cure a urinary tract infection.,False.
1540,Medicine and Health,More protein is always better for building muscle.,False.
1541,Medicine and Health,"If you're not sweating during a workout, you're not burning enough calories.",False.
1542,Medicine and Health,Organic foods are always healthier than non-organic foods.,False.
1543,Medicine and Health,The flu vaccine is not effective.,False.
1544,Medicine and Health,Exercise is not important for overall health.,False.
1545,Psychology,Psychology is the study of the mind and behavior.,True
1546,Psychology,All psychologists are licensed to provide therapy.,False
1547,Psychology,Freud is considered the founder of psychology.,False
1548,Psychology,Psychologists only treat people with mental illnesses.,False
1549,Psychology,Psychology is a science.,True
1550,Psychology,All people with mental health issues need therapy.,False
1551,Psychology,All mental illnesses can be cured.,False
1552,Psychology,Psychologists are only interested in abnormal behavior.,False
1553,Psychology,Mental illnesses are caused by bad parenting.,False
1554,Psychology,Hypnosis can help people recover lost memories.,False
1555,Psychology,Psychologists can prescribe medications.,False
1556,Psychology,People with mental illnesses are dangerous.,False
1557,Psychology,Depression can be cured by positive thinking alone.,False
1558,Psychology,Only talk therapy is used in psychology.,False
1559,Psychology,DSM-5 is a manual that classifies mental disorders.,True
1560,Psychology,All people with mental health disorders live in institutions.,False
1561,Psychology,Autism is caused by bad parenting.,False
1562,Psychology,All people with mental illnesses are born with them.,False
1563,Psychology,People with mental illnesses cannot lead normal lives.,False
1564,Psychology,Psychologists only study mental illnesses.,False
1565,Psychology,Culture does not play any role in psychology.,False
1566,Psychology,Mental health disorders are becoming more common in society.,True
1567,Psychology,Women are more likely to suffer from mental health disorders.,True
1568,Psychology,Obsessive-compulsive behavior (OCB) is just a personality quirk.,False
1569,Psychology,Trauma is the sole cause of Dissociative Identity Disorder (DID).,False
1570,Psychology,Everyone who experiences a traumatic event develops Post-Traumatic Stress Disorder (PTSD).,False
1571,Psychology,Psychologists can read minds.,False
1572,Psychology,Food cravings are a sign of emotional weakness.,False
1573,Psychology,All people can be hypnotized.,False
1574,Psychology,Positive reinforcement always results in positive outcomes.,False
1575,Psychology,Psychologists only deal with people who have mental health issues.,False
1576,Psychology,Electroconvulsive therapy (ECT) is a severe and inhumane form of treatment.,False
1577,Psychology,People with mental health disorders are less intelligent than those without.,False
1578,Psychology,Intelligence and mental health disorders are not related.,False
1579,Psychology,No one is immune to mental health disorders.,True
1580,Psychology,People with mental health disorders should be ashamed of their condition.,False
1581,Psychology,Psychologists are able to change people's beliefs and values.,False
1582,Psychology,Everyone who seeks therapy is mentally ill.,False
1583,Psychology,"Psychologists are only interested in the client's present problem, not their past.",False
1584,Psychology,People with mental health disorders are unpredictable.,False
1585,Psychology,Mental health disorders are just an excuse for bad behavior.,False
1586,Psychology,Psychologists can cure mental illnesses.,False
1587,Psychology,Talking about suicide increases the risk of suicide.,False
1588,Psychology,People always know why they behave the way they do.,False
1589,Psychology,Children cannot have mental health disorders.,False
1590,Psychology,"People with mental health disorders are weak and should ""just snap out of it.""",False
1591,Psychology,Mental health disorders are only caused by genetics.,False
1592,Psychology,All mental health disorders can be treated with therapy alone.,False
1593,Psychology,Psychologists only study what cannot be seen.,False
1594,Psychology,Happiness is the absence of negative emotions.,False
1595,Psychology,Mental health disorders can manifest physically in the body.,True
1596,Philosophy,"Philosophy is the study of the fundamental nature of knowledge, reality, and existence.",True
1597,Philosophy,Philosophy is only concerned with ancient texts and ideas.,False
1598,Philosophy,All philosophical questions have been definitively answered.,False
1599,Philosophy,Philosophy is only useful for academics and has no practical applications.,False
1600,Philosophy,Philosophy and science are mutually exclusive fields of study.,False
1601,Philosophy,All philosophers agree on the meaning of life.,False
1602,Philosophy,Philosophers only use abstract reasoning and do not take into account empirical evidence.,False
1603,Philosophy,Philosophy is the oldest academic discipline.,True
1604,Philosophy,Logic is a branch of philosophy.,True
1605,Philosophy,Only ancient Greeks contributed to the field of philosophy.,False
1606,Philosophy,Ethics is a branch of philosophy concerned with morality.,True
1607,Philosophy,Epistemology is a branch of philosophy concerned with the nature of knowledge.,True
1608,Philosophy,Metaphysics is a branch of philosophy that deals with the fundamental nature of reality.,True
1609,Philosophy,Aesthetics is a branch of philosophy concerned with beauty and art.,True
1610,Philosophy,Ontology is a branch of philosophy concerned with the nature of existence.,True
1611,Philosophy,Empiricism is the belief that all knowledge is derived from sensory experience.,True
1612,Philosophy,Rationalism is the belief that knowledge can be gained through reason alone.,True
1613,Philosophy,Socrates was a famous philosopher from ancient Rome.,False
1614,Philosophy,"Rene Descartes famously declared, “Cogito, ergo sum”, which means “I think, therefore I am”.",True
1615,Philosophy,Friedrich Nietzsche believed that God was dead.,True
1616,Philosophy,Aristotle believed that the Earth was at the center of the universe.,True
1617,Philosophy,Buddhism is a philosophy rather than a religion.,True
1618,Philosophy,Karl Marx believed that religion was the opiate of the masses.,True
1619,Philosophy,The famous “Ship of Theseus” puzzle is a philosophical thought experiment.,True
1620,Philosophy,A paradox is a statement that contradicts itself.,True
1621,Philosophy,Plato’s “Allegory of the Cave” is a story that illustrates the concept of reality and perception.,True
1622,Philosophy,Idealism is the belief that reality is ultimately mental or spiritual in nature.,True
1623,Philosophy,Materialism is the belief that only matter and its physical properties are real.,True
1624,Philosophy,"Pragmatism is the belief that the usefulness, workability, and practicality of ideas, policies, and proposals are the sole criteria of their worth.",True
1625,Philosophy,"Existentialism is a philosophy that emphasizes individual existence, freedom, and choice.",True
1626,Philosophy,"Stoicism is a philosophy that advocates living in accordance with nature, accepting things as they are, and finding contentment through self-discipline and control over emotions.",True
1627,Philosophy,Utilitarianism is a philosophy that advocates the greatest happiness for the greatest number of people.,True
1628,Philosophy,"Deontological ethics is a philosophy that holds that actions must be based on morality, regardless of the consequences.",True
1629,Philosophy,Friedrich Nietzsche believed that the concept of good and evil was invented by humans.,True
1630,Philosophy,"David Hume believed that cause and effect was not necessarily a fundamental aspect of reality, but rather a product of human experience.",True
1631,Philosophy,John Locke believed that all knowledge comes from sensory experience.,True
1632,Philosophy,"George Berkeley believed that physical objects do not exist, but only the perceptions of them in people’s minds.",True
1633,Philosophy,A priori knowledge is knowledge that is independent of experience or empirical evidence.,True
1634,Philosophy,A posteriori knowledge is knowledge that is based on experience and empirical evidence.,True
1635,Philosophy,Moral relativism is the belief that moral truths are relative to specific cultural and historical contexts.,True
1636,Philosophy,Aristotle believed that the ultimate goal of human life is happiness.,True
1637,Philosophy,The “Trolley Problem” is a famous ethical thought experiment.,True
1638,Philosophy,Friedrich Nietzsche believed that individuals must create their own values in a meaningless universe.,True
1639,Philosophy,Philosopher Immanuel Kant believed that moral rules must be applicable to all people in all situations.,True
1640,Philosophy,Jean-Paul Sartre famously declared that “existence precedes essence”.,True
1641,Philosophy,Epistemological skepticism is the view that knowledge is uncertain and cannot be absolutely justified.,True
1642,Philosophy,The Stoics believed in living a life that was consistent with nature and accepting what life throws at them.,True
1643,Philosophy,Aristotle believed that virtues were habits that could be learned through practice.,True
1644,Philosophy,The “Veil of Ignorance” thought experiment was proposed by philosopher John Rawls.,True
1645,Philosophy,"Thomas Hobbes believed that life without government would be “solitary, poor, nasty, brutish, and short.”",True
1646,Law,All laws are created equal.,False.
1647,Law,Criminal and civil law deal with entirely separate types of legal actions.,True.
1648,Law,A person who has been arrested but not charged with a crime has no legal rights.,False.
1649,Law,"In the United States, all trials have a right to a jury.",False.
1650,Law,Setting someone's property on fire is not illegal if the person who set the fire owns the property.,False.
1651,Law,Federal laws always override state laws.,False.
1652,Law,It is illegal to lie to a police officer.,True.
1653,Law,"In the United States, the legal drinking age is 21 in every state.",True.
1654,Law,One can be charged with a crime without ever having physically harmed anyone.,True.
1655,Law,The right to remain silent only applies if you have been arrested.,True.
1656,Law,It is illegal to record a conversation without someone's consent.,False.
1657,Law,Trespassing is only a crime if the person entering the property knew it was private.,False.
1658,Law,"If you are caught with illegal drugs in your system, you can be charged with possession.",False.
1659,Law,The Fourth Amendment of the US Constitution guarantees the right to a fair trial.,False.
1660,Law,Defendant's always have the right to cross-examine witnesses.,False.
1661,Law,"If a person is found not guilty of a crime, they can never be tried for that same crime again.",True.
1662,Law,Police officers always need a warrant to search a person's home.,False.
1663,Law,A person can be charged with a crime for something they intended to do but never actually did.,True.
1664,Law,It is illegal to refuse to answer questions in court.,False.
1665,Law,Self-defense is a valid legal defense for any crime.,False.
1666,Law,Citizens have the legal right to resist arrest if they believe it is unjustified.,False.
