,Question,Correct
1457,The law says we have to pay for things we buy at a store.,True
1458,We can hurt others if we feel like it.,False
1459,The law says we have to wear helmets when we ride bikes.,True
1460,It's okay to take other people's money.,False
1461,The law says we have to go to school.,True
1462,It's okay to damage someone else's property.,False
1463,The law says we have to obey signs telling us where to walk.,True
1464,"We can say whatever we want about someone, even if it's not true.",False
1465,The law says we have to respect other people's rights.,True
1466,It's okay to intentionally hurt someone with words.,False
1467,The law says we have to respect police officers.,True
1468,Our family is the people we live with?,True
1469,We use our eyes to see?,True
1470,Trees can grow in the ground?,True
1471,We should treat others the way we want to be treated?,True
1472,We need to eat food to grow?,True
1473,"We should say ""please"" and ""thank you"" when we talk to someone?",True
1474,Cats have fur?,True
1475,"People can have different emotions like happy, sad, angry, and scared?",True
1476,We should wait our turn to talk or play with a toy?,True
1477,We can use our hands to pick things up?,True
1478,Dogs are pets that some people have in their home?,True
1479,We need to brush our teeth to keep them clean and healthy?,True
1480,We should share our toys with our friends?,True
1481,Fish can swim in water?,True
1482,We can learn new things by listening to our teacher or reading a book?,True
1483,We need to sleep to rest our bodies and feel energized?,True
1484,Some people speak a different language than we do?,True
1485,We should use our words instead of hitting or pushing someone?,True
1486,Birds can fly in the sky?,True
1487,We need to drink water to stay hydrated and healthy?,True
1488,Our teachers help us learn new things?,True
1489,We need to wear our seatbelts in the car to stay safe?,True
1490,We should ask for help when we need it?,True
1491,We need to wash our hands to stay clean and healthy?,True
1492,The sky is yellow?,False
1493,We use our nose to hear sounds?,False
1494,Cars are made of cheese?,False
1495,We can walk on water?,False
1496,Flowers grow in the dirt?,False
1497,We ride a bike with our hands?,False
1498,Giraffes are small animals?,False
1499,We can breathe underwater without a scuba gear?,False
1500,The moon is made of cheese?,False
1501,We can touch the clouds if we jump high enough?,False
1502,The sun shines only at night?,False
1503,Trees can jump and dance?,False
1504,All animals have wings?,False
1505,We can climb walls like spiders?,False
1506,Snakes have feet?,False
1507,We can fly by flapping our arms like birds?,False
1508,Elephants can fit in a small box?,False
1509,Fish can breathe outside of the water like us?,False
1510,We can run as fast as a cheetah?,False
1511,All plants grow in water?,False
1512,We can see through walls?,False
1513,People can only be happy all the time?,False
1514,We can have a pet dinosaur?,False
1515,We can live without food and drinks forever?,False
1516,All people have rights as human beings.,True
1517,We should treat everyone with respect and kindness.,True
1518,Every person has the right to live free from discrimination.,True
1519,We should help people who are in trouble.,True
1520,Everyone has the right to have their own beliefs and opinions.,True
1521,Every person deserves to be safe and protected.,True
1522,It is important to listen to other people's ideas and thoughts.,True
1523,"We should be fair to everyone, no matter what.",True
1524,"People should be able to express themselves freely, as long as they are not harming anyone else.",True
1525,Nobody should be forced to do things they don't want to do.,True
1526,We should always try to understand and help others.,True
1527,Everyone has the right to be healthy and happy.,True
1528,We should care for the environment and help keep it clean.,True
1529,Every person has the right to education.,True
1530,We should help people who need our assistance.,True
1531,It is important to be kind to animals.,True
1532,"Everyone has the right to be treated equally, no matter what they look like or where they come from.",True
1533,People should not be punished for something they did not do.,True
1534,We should help those who are less fortunate than us.,True
1535,Children have rights too.,True
1536,Everyone deserves to have a home and basic needs met.,True
1537,People have the right to join together and express their opinions.,True
1538,We should respect other people's privacy.,True
1539,Everyone should have access to clean water and food.,True
1540,Only some people have human rights.,False
1541,It's okay to treat people differently based on how they look.,False
1542,Some people are more important than others.,False
1543,We should only care about our own lives and not help others.,False
1544,People shouldn't be allowed to have different beliefs and opinions.,False
1545,It's okay to bully and be mean to other people.,False
1546,Some people don't deserve to be respected.,False
1547,People should be punished for expressing themselves.,False
1548,Discrimination is acceptable.,False
1549,It is okay to force people to do things against their will.,False
1550,We should not care about the environment.,False
1551,Some people don't deserve to be healthy or happy.,False
1552,We should always put ourselves first.,False
1553,"Education is only for some people, not everyone.",False
1554,It's okay to ignore people who need our help.,False
1555,Animals don't matter and can be treated however we want.,False
1556,Only some people should be treated equally.,False
1557,People should be punished even if they didn't do anything wrong.,False
1558,We don't need to help people who are less fortunate than us.,False
1559,Children don't have rights.,False
1560,Some people don't deserve to have a home or basic needs.,False
1561,People should not be allowed to express their opinions.,False
1562,It's okay to invade other people's privacy.,False
1563,Clean water and food are not basic human needs.,False
1564,The sun rises in the east.,True
1565,Elephants can fly.,False
1566,Pizza is a type of food.,True
1567,Dogs can meow like cats.,False
1568,"Apples come in different colors like green, red, and yellow.",True
1569,Snakes can walk like humans.,False
1570,The US president lives in the White House.,True
1571,Trees are made of chocolate.,False
1572,Birds can fly in the sky.,True
1573,A pencil is a type of fruit.,False
1574,People need to drink water to stay alive.,True
1575,A car can swim in the ocean.,False
1576,The moon is made of cheese.,False
1577,Cats are able to speak like humans.,False
1578,It rains water from clouds in the sky.,True
1579,Rocks are soft and squishy.,False
1580,Ice cream is a type of vegetable.,False
1581,Spiders can spin webs.,True
1582,Books can be used to help people learn.,True
1583,Elephants are bigger than cars.,True
1584,Dinosaurs still exist on Earth.,False
1585,Fish need water to live.,True
1586,People can breathe underwater like fish.,False
1587,Dinosaurs were the first animals on Earth.,False
1588,The world is flat.,False
1589,The United States has a president.,True
1590,Dogs can dance like humans.,False
1591,Snow is cold.,True
1592,The ocean is filled with water.,True
1593,Bananas come in different shapes like circles and squares.,False
1594,Giraffes are the smallest animals in the world.,False
1595,The Statue of Liberty is in Paris.,False
1596,Elephants can talk like humans.,False
1597,A spoon is a type of animal.,False
1598,Soccer is a type of sport.,True
1599,The sky is blue during the day.,True
1600,Cats can swim underwater.,False
1601,The Earth is round.,True
1602,People can breathe in space.,False
1603,"Flowers come in different colors like red, yellow, and blue.",True
1604,Spiders have eight legs.,True
1605,"The sun is a big, hot star in the sky.",True
1606,The wind is made of candy.,False
1607,Sharks are friendly and like to play with people.,False
1608,Basketball is a type of fruit.,False
1609,The Statue of Liberty is green.,True
1610,Snakes have no bones in their bodies.,False
1611,Apples are crunchy and juicy.,True
1612,People can fly like birds.,False
1613,The Earth is round.,True
1614,People live in different countries.,True
1615,Different countries have different languages.,True
1616,It is important to be kind to people from other countries.,True
1617,Some people in the world eat rice as a staple food.,True
1618,Some people in the world live in cities.,True
1619,Some countries are bigger than other countries.,True
1620,The sun rises in the east and sets in the west.,True
1621,We can learn about other cultures by reading about them.,True
1622,People in different countries celebrate different holidays.,True
1623,People in different countries wear different kinds of clothing.,True
1624,Sometimes people in different countries eat different kinds of food.,True
1625,There are many different types of people in the world.,True
1626,People in different countries have different customs.,True
1627,There are many different animals in the world.,True
1628,People in different countries have different beliefs.,True
1629,People can travel to other countries by plane.,True
1630,The world is big and there are many places to explore.,True
1631,People use money to buy things in different countries.,True
1632,People in different countries might speak different languages but use the same numbers.,True
1633,Different countries might have different kinds of music.,True
1634,Different countries might have different kinds of dance.,True
1635,The Earth is the only planet in our solar system where living things can live.,True
1636,There are a lot of countries in the world.,True
1637,The Earth is flat.,False
1638,Everyone in the world speaks the same language.,False
1639,Everyone in the world eats the same food.,False
1640,Everyone in the world lives in the same kind of house.,False
1641,Everyone in the world celebrates the same holiday.,False
1642,Everyone in the world wears the same clothes.,False
1643,There is no such thing as different countries.,False
1644,The sun rises in the West and sets in the East.,False
1645,We cannot learn about other cultures.,False
1646,People in different countries are all the same.,False
1647,Only rich people can travel to different countries.,False
1648,Traveling to other countries is impossible.,False
1649,There is only one kind of music in the world.,False
1650,There is only one kind of dance in the world.,False
1651,The Earth is not the only planet in our solar system where living things can live.,False
1652,There is only one animal in the world.,False
1653,People don't use money in different countries.,False
1654,Numbers are the same in every language.,False
1655,There is only one kind of belief in the world.,False
1656,There is only one kind of food in the world.,False
1657,There is only one kind of house in the world.,False
1658,Everyone in the world looks the same.,False
1659,There is no point in exploring the world.,False
1660,There are only a few countries in the world.,False.
1661,The Statue of Liberty is located in New York City.,True
1662,Mount Rushmore features the faces of four U.S. presidents.,True
1663,The Grand Canyon is located in Arizona.,True
1664,The Golden Gate Bridge is located in San Francisco.,True
1665,Niagara Falls is located in Canada.,False
1666,The Hollywood Walk of Fame is located in Los Angeles.,True
1667,The Washington Monument is located in New York City.,False
1668,The White House is the official residence of the U.S. President.,True
1669,"The Lincoln Memorial is located in Washington, D.C.",True
1670,The Empire State Building is located in Chicago.,False
1671,The Great Wall of China is located in Africa.,False
1672,"The Eiffel Tower is located in Paris, France.",True
1673,"The Colosseum is located in Rome, Italy.",True
1674,The Egyptian pyramids are located in South America.,False
1675,The Taj Mahal is located in India.,True
1676,The Big Ben is located in New York.,False
1677,The Burj Khalifa is located in Dubai.,True
1678,Mount Everest is the highest mountain in the world.,True
1679,The Grand Palace is located in Bangkok.,True
1680,The Kremlin is located in Paris.,False
1681,The Christ the Redeemer statue is located in Brazil.,True
1682,The Sydney Opera House is located in Australia.,True
1683,The Acropolis is located in Greece.,True
1684,The Petronas Towers are located in Malaysia.,True
1685,"The Statue of Liberty is located in Washington, D.C.",False
1686,Mount Rushmore features the faces of six U.S. presidents.,False
1687,The Grand Canyon is located in Utah.,False
1688,The Golden Gate Bridge is located in New York.,False
1689,Niagara Falls is located in the United States.,False
1690,The Hollywood Walk of Fame is located in New York.,False
1691,The Washington Monument is located in San Francisco.,False
1692,The White House is the official residence of the U.S. Vice-President.,False
1693,The Lincoln Memorial is located in Chicago.,False
1694,The Empire State Building is located in New York City.,True
1695,The Great Wall of China is located in Europe.,False
1696,The Eiffel Tower is located in Germany.,False
1697,The Colosseum is located in Athens.,False
1698,The Egyptian pyramids are located in the United States.,False
1699,The Taj Mahal is located in Pakistan.,False
1700,The Big Ben is located in London.,True
1701,The Burj Khalifa is located in Abu Dhabi.,False
1702,Mount Everest is the second-highest mountain in the world.,False
1703,The Grand Palace is located in Japan.,False
1704,The Kremlin is located in Russia.,True
1705,The Christ the Redeemer statue is located in Mexico.,False
1706,The Sydney Opera House is located in New Zealand.,False
1707,The Acropolis is located in Italy.,False
1708,The Petronas Towers are located in Indonesia.,False
1709,Taylor Swift is a singer.,True
1710,Dora the Explorer is a famous cartoon character.,True
1711,The sun sets in the west.,True
1712,The Great Wall of China is the longest wall in the world.,True
1713,Beyoncé is a musician.,True
1714,Spongebob Squarepants is a TV show.,True
1715,Blue is a color.,True
1716,The sky is blue.,True
1717,Tom Brady is a football player.,True
1718,Elsa is a character from Frozen.,True
1719,The Earth is round.,True
1720,The Little Mermaid is a Disney movie.,True
1721,A triangle has three sides.,True
1722,Harry Potter is a book series.,True
1723,Mickey Mouse is a cartoon character.,True
1724,Christmas is celebrated in December.,True
1725,The moon is a satellite.,True
1726,Katy Perry is a singer.,True
1727,The Hunger Games is a book series.,True
1728,The Lion King is a Disney movie.,True
1729,Elephants are the largest land animals.,True
1730,Disneyland is an amusement park.,True
1731,One plus one equals two.,True
1732,Pizza is a type of food.,True
1733,Beyoncé is a professional skateboarder.,False
1734,Dragons are real animals.,False
1735,Penguins can breathe underwater.,False
1736,The moon is made of cheese.,False
1737,Santa Claus is a real person.,False
1738,Elephants can fly.,False
1739,The Great Wall of China is in South America.,False
1740,Taylor Swift is an Olympic gymnast.,False
1741,Spongebob Squarepants is a type of sandwich.,False
1742,The Earth is flat.,False
1743,The ocean is purple.,False
1744,Justin Bieber is a cartoon character.,False
1745,The sun rises in the west.,False
1746,The Little Mermaid is based on a true story.,False
1747,The Statue of Liberty is in London.,False
1748,The alphabet has 25 letters.,False
1749,The earth is the center of the universe.,False
1750,Spiders have six legs.,False
1751,Hot dogs grow on trees.,False
1752,Cats can bark.,False
1753,An octagon has four sides.,False
1754,Sports are played underwater.,False
1755,The Eiffel Tower is in Spain.,False
1756,Water is dry.,False
1757,The moon is a star.,False
1758,Trees are a type of plant.,True
1759,Rocks are living things.,False
1760,Flowers have petals.,True
1761,Trees can grow very tall.,True
1762,Rain comes from the ground.,False
1763,The sun is a star.,True
1764,Bees make honey.,True
1765,Fish live in the water.,True
1766,Butterflies are insects.,True
1767,Elephants can fly.,False
1768,The grass is alive.,True
1769,The moon is made of cheese.,False
1770,Waterfalls go up instead of down.,False
1771,Clouds are found in the sky.,True
1772,Mountains are flat.,False
1773,Penguins can fly.,False
1774,Lightning comes from the ground.,False
1775,Worms have legs.,False
1776,The ocean is saltwater.,True
1777,Snow is usually hot.,False
1778,Leaves fall from trees in the fall.,True
1779,The desert is very wet.,False
1780,Rainbows are made of chocolate.,False
1781,Apples grow on trees.,True
1782,Bears hibernate in the winter.,True
1783,Fish can breathe underwater.,True
1784,The grass is blue.,False
1785,The sun shines during the day.,True
1786,Cactus is a type of flower.,False
1787,All birds can fly.,False
1788,Clouds are made of cotton candy.,False
1789,The wind is a type of animal.,False
1790,Hummingbirds are very big.,False
1791,Trees have roots.,True
1792,Cars grow on trees.,False
1793,The sky is purple.,False
1794,Snakes have legs.,False
1795,The earth rotates around the sun.,True
1796,The ocean is freshwater.,False
1797,Rain comes from the clouds.,True
1798,Deer are a type of bird.,False
1799,Sharks are fish.,True
1800,Turtles are mammals.,False
1801,The sun is hot.,True
1802,Birds can swim.,False
1803,Trees need water to grow.,True
1804,The moon is white.,True
1805,Earthquakes happen because the earth is upset.,False
1806,Snow is frozen water.,True
1807,Salt is a common ingredient used in cooking.,True
1808,You can bake a cake without using an oven.,False
1809,Milk is often used in baking.,True
1810,Vegetables can be cooked on a stove.,True
1811,A mixer is not needed to bake cookies.,False
1812,You can cook pasta in boiling water.,True
1813,Sugar is not a common ingredient in baking.,False
1814,You can bake a cookie without using sugar.,False
1815,Vegetables can be baked in an oven.,True
1816,You can cook eggs by frying them in a pan.,True
1817,Baking soda is often used in baking.,True
1818,A stove is used for baking.,False
1819,Cookies can be baked in an oven.,True
1820,You should eat raw egg dough when baking cookies.,False
1821,Fruits can be baked in an oven.,True
1822,You can bake a cake in a microwave.,True
1823,You can cook bacon in a toaster.,False
1824,Butter is not a common ingredient used in cooking.,False
1825,You can bake bread in an oven.,True
1826,Cakes can be baked without using eggs.,True
1827,You can cook pizza in a pan.,True
1828,Flour is often used in baking.,True
1829,Fish can be cooked by frying it.,True
1830,Spices can be used to add flavor to food.,True
1831,You can bake a pie in a microwave.,True
1832,Ice cream is baked in an oven.,False
1833,A blender is not a common tool used in cooking.,False
1834,A lid is not needed when boiling water.,False
1835,You can fry chicken in a pan.,True
1836,You can cook rice in boiling water.,True
1837,You can bake a cake by boiling it.,False
1838,A rolling pin is often used in baking.,True
1839,You can bake a pizza in an oven.,True
1840,You can cook vegetables by boiling them.,True
1841,Salt is not an important seasoning in cooking.,False
1842,You should eat raw chicken when cooking it.,False
1843,A chef's hat is not worn by cooks.,False
1844,You can cook popcorn in a pan.,True
1845,Water is not needed when baking a cake.,False
1846,Food can be seasoned with pepper.,True
1847,A spatula is used for baking.,True
1848,Meat can be cooked by frying it.,True
1849,You can cook pasta in a microwave.,True
1850,A whisk is not used in baking.,False
1851,You can bake cookies in a toaster.,False
1852,Baking powder is often used in baking.,True
1853,You can cook an egg by boiling it.,True
1854,You can cook a steak in a pan.,True
1855,A microwave is not used for cooking.,False
1856,You can bake a cake without using sugar.,False
1857,Plants need water to grow.,True
1858,Seeds need soil to grow.,True
1859,Sunlight helps plants grow.,True
1860,Plants can be grown in pots.,True
1861,Trees are the tallest plants in a garden.,True
1862,Flowers can be different colors.,True
1863,Tomatoes are a type of fruit.,True
1864,People wear gloves when they garden.,True
1865,Worms are good for soil.,True
1866,Gardeners use tools like shovels and rakes.,True
1867,Plants need air to breathe.,True
1868,Trees have leaves in the summer and fall.,True
1869,Bees help make plants grow by pollinating them.,True
1870,Gardeners can start plants from seeds.,True
1871,Vegetables can be grown in a garden.,True
1872,Gardeners can use compost to help plants grow.,True
1873,"When it rains, plants don't need to be watered by gardeners.",True
1874,Plants can grow from bulbs.,True
1875,Gardeners can use mulch to help keep weeds from growing.,True
1876,Gardeners can grow fruits like strawberries and blueberries.,True
1877,Plants can be trimmed to keep them healthy.,True
1878,Plants can grow from cuttings.,True
1879,Plants can help clean the air.,True
1880,Spiders can help keep pests away from plants.,True
1881,Plants can grow without water.,False
1882,Seeds can grow without soil.,False
1883,Plants can grow without sunlight.,False
1884,Plants can grow in the dark.,False
1885,Trees are the smallest plants in a garden.,False
1886,Flowers are always red.,False
1887,Carrots are a type of meat.,False
1888,People wear hats when they garden.,False
1889,Rocks are good for soil.,False
1890,Gardeners use tools like hammers and saws.,False
1891,Plants don't need air to survive.,False
1892,Trees have leaves in the winter and spring.,False
1893,Bees don't help plants grow.,False
1894,Gardeners can't start plants from seeds.,False
1895,You cannot grow vegetables in a garden.,False
1896,Gardeners should pour soda on plants to help them grow.,False
1897,"When it rains, gardeners should water plants more.",False
1898,Plants can grow from paper.,False
1899,Gardeners can't use mulch to help keep weeds from growing.,False
1900,Gardeners can't grow fruits like strawberries and blueberries.,False
1901,Plants never need to be trimmed.,False
1902,Plants cannot be grown from cuttings.,False
1903,Plants don't help clean the air.,False
1904,Spiders can eat plants.,False
1905,DIY projects can be fun and creative.,True
1906,You can make things with your hands for DIY projects.,True
1907,"You can use different materials for DIY projects such as paper, cardboard, and wood.",True
1908,"DIY projects are for everyone, including kids.",True
1909,You can create your own design for DIY projects.,True
1910,DIY projects can save you money by making things yourself.,True
1911,You can learn new skills from doing DIY projects.,True
1912,You can use tools such as scissors and glue for DIY projects.,True
1913,You should always follow instructions for safety when doing DIY projects.,True
1914,You can decorate your room with DIY projects.,True
1915,You can make gifts for friends and family with DIY projects.,True
1916,"You can do DIY projects anytime you want, not just on holidays.",True
1917,DIY projects can be done indoors or outdoors.,True
1918,There are different levels of difficulty for DIY projects.,True
1919,DIY projects can be a great way to spend time with family and friends.,True
1920,"You can reuse materials for DIY projects, which is good for the environment.",True
1921,You can learn about recycling through DIY projects.,True
1922,You can use paint and markers for DIY projects.,True
1923,You can make toys for your pet with DIY projects.,True
1924,You can find DIY project ideas on the internet.,True
1925,You can make jewelry with DIY projects.,True
1926,You can use fabric for DIY projects like making a pillow.,True
1927,You can make your own school supplies with DIY projects.,True
1928,You can make your own garden with DIY projects such as planting flowers.,True
1929,You can make your own costume with DIY projects.,True
1930,DIY projects can only be done by adults.,False
1931,You need to buy expensive materials for DIY projects.,False
1932,You should never use scissors or glue for DIY projects.,False
1933,Doing DIY projects is just a waste of time.,False
1934,You can only do DIY projects on holidays.,False
1935,You should never follow instructions for safety when doing DIY projects.,False
1936,DIY projects can't be fun if you do them alone.,False
1937,DIY projects can only be done outdoors.,False
1938,You need to be super creative to do DIY projects.,False
1939,DIY projects are boring and nobody wants to do them.,False
1940,You can't make gifts for friends and family with DIY projects.,False
1941,You should always buy things instead of making them with DIY projects.,False
1942,Doing DIY projects is always dangerous.,False
1943,You can't use any of the same materials for different DIY projects.,False
1944,You can only make one thing with DIY projects.,False
1945,"You should never try to fix something with DIY projects, always hire a professional.",False
1946,You should never reuse materials for DIY projects.,False
1947,You can't learn anything from doing DIY projects.,False
1948,You should always pay someone else to do DIY projects for you.,False
1949,"You can't make toys for your pet with DIY projects, it's too hard.",False
1950,"You can't find DIY project ideas on the internet, it's impossible.",False
1951,"You can't make jewelry with DIY projects, it's too difficult.",False
1952,"You can't make a pillow with fabric for DIY projects, it's too complicated.",False
1953,"You can't make your own school supplies with DIY projects, it's too time-consuming.",False
1954,"You can't make your own garden with DIY projects, it's too much work.",False.
1955,Dancing is a type of exercise.,True
1956,Dancers use their bodies to make movements.,True
1957,Ballet is a type of dance.,True
1958,Dancers wear special shoes to perform some types of dance.,True
1959,Some dances are performed with a partner.,True
1960,There are many different types of dance from around the world.,True
1961,Dancers need to practice a lot to get better.,True
1962,Hip hop is a type of dance.,True
1963,You can dance with your friends.,True
1964,Dancers can express their feelings through their movements.,True
1965,Tap dancing involves making sounds with special shoes.,True
1966,People have been dancing for thousands of years.,True
1967,"Some people do dance as a hobby, while others do it as a profession.",True
1968,Cheerleading involves dance.,True
1969,You need music to dance.,True
1970,Jazz is a type of dance.,True
1971,The Nutcracker is a famous ballet.,True
1972,Some people compete in dance competitions.,True
1973,Modern dance is a more recent type of dance.,True
1974,Flamenco is a dance from Spain.,True
1975,Ballroom dance is often performed at weddings.,True
1976,Ballet dancers sometimes wear tutus.,True
1977,Dancing can be a fun way to spend time with friends.,True
1978,A dance recital is a performance where dancers show what they have learned.,True
1979,Dancing is a type of food.,False
1980,Dancers use their voices to make movements.,False
1981,Ballet is a type of food.,False
1982,Dancers wear jeans to perform all types of dance.,False
1983,It's not possible to dance with a partner.,False
1984,There is only one type of dance in the world.,False
1985,Dancers don't need to practice to get better.,False
1986,Hip hop is a type of sandwich.,False
1987,Dancing is something you can only do by yourself.,False
1988,Dancers cannot express their feelings through their movements.,False
1989,Tap dancing involves jumping on a trampoline.,False
1990,People have only been dancing for a few years.,False
1991,Everyone who dances does it as a profession.,False
1992,Cheerleading only involves yelling.,False
1993,You can dance without any music.,False
1994,Jazz is a type of rock.,False
1995,The Nutcracker is a famous sandwich.,False
1996,Nobody competes in dance competitions.,False
1997,All types of dance are thousands of years old.,False
1998,Flamenco is a dance from China.,False
1999,Ballroom dance is often performed at funerals.,False
2000,Ballet dancers wear sneakers.,False
2001,Dancing can't be a fun way to spend time with friends.,False
2002,A dance recital is a boring event where nothing happens.,False
2003,Comic books and graphic novels are types of books.,True
2004,Comic books always have pictures in them.,True
2005,Speech bubbles are used in comic books to show what characters are saying.,True
2006,Graphic novels are longer than comic books.,True
2007,"Many superheroes, like Spider-Man and Batman, have their own comic book series.",True
2008,Comic books and graphic novels can be fiction or non-fiction.,True
2009,Pictures in comic books help tell the story.,True
2010,Many comic book characters wear costumes.,True
2011,Comic book artists use different colors to create pictures.,True
2012,Graphic novels can have chapters like regular books.,True
2013,Comic book readers read from left to right.,True
2014,"Comic book characters sometimes have special powers, like flying or super strength.",True
2015,Villains are characters who do bad things in comic books.,True
2016,Graphic novel can be used to tell a long story with lots of pictures.,True
2017,Comic book readers enjoy reading action-packed stories.,True
2018,Comic books can be adapted into movies or TV shows.,True
2019,Comic books and graphic novels are popular forms of entertainment.,True
2020,Many comic book characters have memorable catchphrases.,True
2021,Graphic novels can tell stories about real people or events.,True
2022,Readers can use their imagination when reading comic books and graphic novels.,True
2023,"Comic book artists draw pictures using pencils, ink, and sometimes, computers.",True
2024,Comic book readers can learn new words and ideas from reading.,True
2025,Speech bubbles can come in different shapes.,True
2026,Many comic book characters work together as a team.,True
2027,Comic books are only for adults.,False
2028,Graphic novels don't have any pictures.,False
2029,Speech bubbles are used to show what the reader is thinking.,False
2030,Graphic novels are always shorter than comic books.,False
2031,Superheroes are not popular characters in comic books.,False
2032,Comic books and graphic novels can only be fiction.,False
2033,Pictures in comic books are not important to the story.,False
2034,Comic book characters never wear costumes.,False
2035,Comic book pictures are always black and white.,False
2036,Graphic novels never have chapters.,False
2037,Comic books are read from right to left.,False
2038,Comic book characters never have special powers.,False
2039,Villains are characters who always do good things in comic books.,False
2040,Graphic novels cannot tell long stories.,False
2041,Comic book readers don't enjoy reading about adventure and mystery.,False
2042,Comic books cannot be adapted into movies or TV shows.,False
2043,Comic books and graphic novels are not popular forms of entertainment.,False
2044,Many comic book characters do not have memorable catchphrases.,False
2045,Graphic novels can only tell fictional stories.,False
2046,Readers cannot use their imagination when reading comic books and graphic novels.,False
2047,Comic book artists only draw pictures using pens.,False
2048,Comic book readers cannot learn new words and ideas from reading.,False
2049,Speech bubbles always come in the same shape.,False
2050,Many comic book characters do not work together as a team.,False
2051,The story of Robin Hood is an example of mythology.,False
2052,Zeus is the king of the gods in Greek mythology.,True
2053,Dragons are real and live in caves.,False
2054,"In ""The Three Little Pigs"" story, the third pig built his house out of straw.",False
2055,King Arthur is a popular figure in British folklore.,True
2056,Mermaids are mythical creatures that live underwater and have a human upper body and fishtail.,True
2057,The tooth fairy is a fictional character who exchanges money for a child's lost tooth.,True
2058,Cyclops has only one eye in the middle of his forehead.,True
2059,"In Irish folklore, leprechauns are known for their love of gold and shoes.",True
2060,"In Norse mythology, Odin had two wolves.",True
2061,Unicorns are real animals with a single horn on their forehead.,False
2062,Cinderella is a fairy tale and not a legend.,True
2063,Medusa is a winged goddess with golden hair.,False
2064,Bigfoot is a real creature that lives in the forests of North America.,False
2065,The story of the Pied Piper of Hamelin is a myth about a man who played the flute to lead rats out of the town.,True
2066,"In Chinese mythology, the Jade Emperor is the ruler of all the gods.",True
2067,Fairies have wings and can fly.,True
2068,Pegasus is a winged horse in Greek mythology.,True
2069,The Greek god of the sun is Apollo.,True
2070,Minotaurs are creatures with the body of a human and the head of a bull.,True
2071,The story of Aladdin is a fairy tale from the Middle East.,True
2072,King Midas could turn everything he touched into silver.,False
2073,Greek gods have many powers and can change their shape and appearance.,True
2074,The story of Hercules is a legend about a hero who performed twelve different tasks.,True
2075,Mythology is based on real events that happened in the past.,False
2076,Dragons are real animals that live in castles and protect treasures.,False
2077,Santa Claus is a mythical character who brings presents to good children on Christmas.,False
2078,Atlantis is a real city that sank to the bottom of the ocean.,False
2079,Witches are real people who can fly on broomsticks and cast spells.,False
2080,The story of Jack and the Beanstalk is a legend about a boy who climbs a massive beanstalk and finds a castle in the clouds.,True
2081,Unicorns are real animals that can grant wishes.,False
2082,Fairies only exist in stories and are not real.,True
2083,The Loch Ness Monster is a real creature that lives in Scotland.,False
2084,The story of Sleeping Beauty is a fairy tale about a princess who falls into a deep sleep for a hundred years.,True
2085,Yetis are real creatures that live in the Himalayas.,False
2086,The story of Peter Pan is a true story about a boy who never grows up.,False
2087,Mermaids are real creatures that live in the ocean and can talk.,False
2088,The story of Dracula is a fairy tale about a vampire who can only come out at night.,False
2089,King Arthur never existed and is a fictional character.,False
2090,"Medusa is a beautiful goddess with long, flowing hair.",False
2091,Giants are real creatures that live on mountaintops.,False
2092,The story of Romeo and Juliet is a legend about two young lovers from rival families.,False
2093,The Greek god of the sea is Poseidon.,False
2094,The story of the Little Mermaid is a fairy tale about a princess who sacrifices her voice for a pair of legs.,True
2095,The story of Beowulf is a legend about a warrior who fought monsters.,True
2096,The internet is a tool we use to find information.,True
2097,Social media is a website or application that allows users to create and share content with others.,True
2098,"The internet can be used on computers, tablets and smartphones.",True
2099,Social media can be used to make new friends.,True
2100,The internet allows us to connect with people all over the world.,True
2101,Social media can be used to share photos and videos with our friends.,True
2102,We use the internet to search for things we want to buy.,True
2103,The internet can be used to watch movies and TV shows.,True
2104,Social media is a good way to keep in touch with friends and family who live far away.,True
2105,We can learn new things and skills by using the internet.,True
2106,Social media can be used to promote events and businesses.,True
2107,We can use the internet to listen to music.,True
2108,The internet is a helpful tool for doing homework and research.,True
2109,Social media can be used to organize events and gatherings.,True
2110,We can use the internet to read books and articles.,True
2111,Social media allows us to easily communicate with others.,True
2112,We can use the internet to book travel and make reservations.,True
2113,The internet connects us to news and current events happening around the world.,True
2114,Social media can be used to share our opinions and thoughts with others.,True
2115,We can use the internet to buy and sell things online.,True
2116,The internet can be used to play games and find entertainment.,True
2117,Social media can be used to raise awareness for a cause or charity.,True
2118,We can use the internet to find new recipes to try.,True
2119,The internet can be used to apply for jobs.,True
2120,We should always believe everything we read on the internet.,False
2121,Social media is the only way to communicate with others online.,False
2122,The internet is only useful for entertainment purposes.,False
2123,Social media is completely anonymous and users can't be traced.,False
2124,We should share our personal information online to make new friends.,False
2125,The internet is always safe and there are no dangers.,False
2126,Social media is the only way to get news and information online.,False
2127,We should always trust strangers we meet online.,False
2128,The internet should be used to bully and harass others.,False
2129,Social media should be used to spread hateful messages and comments.,False
2130,We should never question the validity of information we find on the internet.,False
2131,Social media should be used to discriminate against others.,False
2132,The internet should be used to scam people out of their money.,False
2133,Social media is more important than real-life relationships and conversations.,False
2134,We should always spend all our free time online.,False
2135,The internet should be used to spread rumors and gossip about others.,False
2136,Social media should be used to embarrass or shame others.,False
2137,We should always believe everything we see online.,False
2138,The internet should be used to post inappropriate content.,False
2139,Social media should be used to stalk or harass others.,False
